date,covers,sales,outside,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature,day_of_week,month,closed,ppa
2018-02-27,170.0,14237.64,0,46.23,0.52,0.0,05:01AM,0.0,none,1024.85,clear-night,46.23,1,2,0,83.75082352941176
2018-02-28,162.0,12150.94,0,52.77,0.57,0.0,05:01AM,0.0,none,1012.52,clear-night,52.77,2,2,0,75.0058024691358
2018-03-01,176.0,13980.8,0,51.71,0.67,0.11900000000000001,11:00PM,0.0,rain,1004.34,cloudy,51.71,3,3,0,79.43636363636364
2018-03-02,182.0,15440.15,0,26.41,0.89,0.1647,04:00AM,0.74,rain,1003.01,sleet,34.77,4,3,0,84.83598901098901
2018-03-03,212.0,18356.160000000003,0,36.22,0.67,0.0021,11:00AM,0.0,rain,1019.16,cloudy,41.23,5,3,0,86.58566037735851
2018-03-04,187.0,14259.57,0,31.79,0.49,0.0,05:01AM,0.0,none,1019.57,partly-cloudy-night,37.42,6,3,0,76.25438502673796
2018-03-05,169.0,13305.0,0,35.54,0.6,0.0,05:01AM,0.0,none,1018.69,partly-cloudy-night,38.42,0,3,0,78.72781065088758
2018-03-06,160.0,12088.94,0,36.18,0.68,0.0,05:01AM,0.0,none,1015.58,partly-cloudy-night,39.51,1,3,0,75.555875
2018-03-07,162.0,13685.18,0,29.36,0.94,0.0343,01:00PM,0.69,snow,1002.85,snow,33.28,2,3,0,84.47641975308642
2018-03-08,163.0,14277.66,0,36.18,0.62,0.052000000000000005,01:00PM,0.22,rain,1006.95,cloudy,36.18,3,3,0,87.59300613496933
2018-03-09,187.0,18137.11,0,32.9,0.57,0.0109,01:00PM,0.0,rain,1009.8,partly-cloudy-night,37.69,4,3,0,96.98989304812835
2018-03-10,191.0,19734.19,0,34.46,0.5,0.0007,02:00PM,0.0,rain,1016.21,cloudy,37.85,5,3,0,103.32036649214659
2018-03-11,192.0,14177.67,0,40.73,0.48,0.0,05:01AM,0.0,none,1018.39,clear-night,40.73,6,3,0,73.84203125
2018-03-12,167.0,12434.9,0,36.79,0.61,0.0074,12:00AM,0.0,rain,1010.4,cloudy,40.71,0,3,0,74.46047904191616
2018-03-13,178.0,13097.63,0,31.21,0.55,0.0156,01:00PM,0.0,snow,1005.83,partly-cloudy-night,36.76,1,3,0,73.58219101123595
2018-03-14,167.0,13295.0,0,29.4,0.71,0.0,05:01AM,0.0,none,1000.52,cloudy,35.51,2,3,0,79.61077844311377
2018-03-15,184.0,13203.02,0,36.87,0.6,0.0,05:01AM,0.0,none,1001.42,partly-cloudy-night,40.88,3,3,0,71.75554347826088
2018-03-16,184.0,15502.47,0,27.92,0.45,0.0,05:01AM,0.0,none,1011.61,clear-night,34.26,4,3,0,84.25255434782608
2018-03-17,205.0,17215.66,0,42.8,0.32,0.0,05:01AM,0.0,none,1006.42,clear-night,44.94,5,3,0,83.97882926829269
2018-03-18,185.0,14037.34,0,40.69,0.3,0.0,05:01AM,0.0,none,1012.85,clear-night,40.69,6,3,0,75.87751351351352
2018-03-19,192.0,13587.97,0,41.51,0.27,0.0,05:01AM,0.0,none,1014.15,clear-night,41.51,0,3,0,70.77067708333333
2018-03-20,173.0,13245.02,0,34.26,0.47,0.0,05:01AM,0.0,none,1010.22,cloudy,37.34,1,3,0,76.56080924855492
2018-03-21,164.0,13036.93,0,28.41,0.92,0.0052,03:00PM,0.42,snow,1004.64,snow,32.07,2,3,0,79.4934756097561
2018-03-22,169.0,14031.82,0,43.41,0.43,0.0979,01:00PM,0.0,rain,1012.01,partly-cloudy-night,46.03,3,3,0,83.02852071005917
2018-03-23,203.0,16848.579999999998,0,41.83,0.47,0.0,05:01AM,0.0,none,1016.43,cloudy,44.54,4,3,0,82.99793103448275
2018-03-24,223.0,17664.66,0,45.46,0.35,0.0,05:01AM,0.0,none,1018.12,partly-cloudy-night,45.46,5,3,0,79.21372197309417
2018-03-25,198.0,14533.32,0,40.34,0.53,0.0,05:01AM,0.0,none,1033.05,partly-cloudy-night,40.34,6,3,0,73.40060606060607
2018-03-26,168.0,12464.67,0,41.06,0.57,0.0,05:01AM,0.0,none,1038.68,clear-night,41.06,0,3,0,74.19446428571429
2018-03-27,169.0,13446.0,0,40.35,0.5,0.0009,12:00AM,0.0,none,1025.98,cloudy,40.35,1,3,0,79.56213017751479
2018-03-28,148.0,13819.489999999998,0,48.76,0.76,0.0138,06:00AM,0.0,rain,1016.55,cloudy,48.76,2,3,0,93.37493243243242
2018-03-29,193.0,14182.87,0,48.6,0.92,0.006999999999999999,11:00AM,0.0,rain,1013.31,fog,48.6,3,3,0,73.48637305699482
2018-03-30,172.0,14656.24,0,46.76,0.69,0.013999999999999999,06:00PM,0.36,rain,1011.37,rain,49.21,4,3,0,85.2106976744186
2018-03-31,202.0,15249.67,0,45.2,0.43,0.0,05:01AM,0.0,none,1021.03,clear-night,47.85,5,3,0,75.49341584158415
2018-04-01,225.0,15046.22,1,51.23,0.41,0.0,05:01AM,0.0,none,1016.79,partly-cloudy-night,51.23,6,4,0,66.87208888888888
2018-04-02,168.0,12480.72,0,39.92,0.71,0.0747,03:00PM,0.22,rain,1020.5,partly-cloudy-night,39.92,0,4,0,74.28999999999999
2018-04-03,171.0,13825.48,0,40.36,0.93,0.0478,01:00PM,0.64,rain,1013.94,rain,40.36,1,4,0,80.85076023391812
2018-04-04,173.0,14518.67,0,43.65,0.38,0.0217,02:00PM,0.0,rain,1004.51,partly-cloudy-night,48.15,2,4,0,83.92294797687862
2018-04-05,179.0,12431.53,0,37.9,0.33,0.0,05:01AM,0.0,none,1018.91,partly-cloudy-night,41.47,3,4,0,69.44988826815643
2018-04-06,254.0,18609.07,1,57.51,0.44,0.0197,11:00AM,0.0,rain,1005.59,partly-cloudy-night,57.51,4,4,0,73.26405511811024
2018-04-07,247.0,19217.6,1,42.98,0.34,0.0,05:01AM,0.0,none,1012.49,cloudy,44.22,5,4,0,77.80404858299595
2018-04-08,214.0,16561.0,0,34.73,0.37,0.0,05:01AM,0.0,none,1014.47,partly-cloudy-night,39.12,6,4,0,77.38785046728972
2018-04-09,178.0,12958.0,0,39.6,0.54,0.0,05:01AM,0.0,none,1021.38,cloudy,41.9,0,4,0,72.79775280898876
2018-04-10,180.0,14129.44,0,42.2,0.39,0.0026,05:00AM,0.0,rain,1020.63,partly-cloudy-night,45.77,1,4,0,78.49688888888889
2018-04-11,191.0,16995.75,1,45.22,0.55,0.0,05:01AM,0.0,none,1018.54,partly-cloudy-night,46.08,2,4,0,88.98298429319372
2018-04-12,206.0,16146.57,1,55.9,0.62,0.0,05:01AM,0.0,none,1010.79,partly-cloudy-night,55.9,3,4,0,78.38140776699029
2018-04-13,274.0,22190.31,1,73.24,0.38,0.0,05:01AM,0.0,none,1010.56,partly-cloudy-night,73.24,4,4,0,80.98653284671533
2018-04-14,262.0,19757.77,1,54.39,0.72,0.0,05:01AM,0.0,none,1017.66,partly-cloudy-night,54.39,5,4,0,75.4113358778626
2018-04-15,184.0,14469.12,0,32.12,0.88,0.0543,09:00PM,0.77,rain,1023.52,rain,38.18,6,4,0,78.63652173913044
2018-04-16,168.0,18279.83,1,52.11,0.75,0.3883,10:00AM,0.0,rain,998.88,cloudy,52.11,0,4,0,108.80851190476191
2018-04-17,182.0,12857.1,0,37.23,0.64,0.0,05:01AM,0.0,none,1005.44,cloudy,41.27,1,4,0,70.6434065934066
2018-04-18,193.0,16056.62,1,50.93,0.47,0.0,05:01AM,0.0,none,1008.68,clear-day,50.93,2,4,0,83.19492227979275
2018-04-19,166.0,14159.5,0,39.42,0.53,0.0296,03:00PM,0.0,rain,1012.25,partly-cloudy-day,43.75,3,4,0,85.29819277108433
2018-04-20,203.0,16106.5,1,40.89,0.47,0.0,05:01AM,0.0,none,1025.83,clear-day,44.79,4,4,0,79.3423645320197
2018-04-21,265.0,24282.07,1,57.78,0.28,0.0,05:01AM,0.0,none,1025.62,partly-cloudy-day,57.78,5,4,0,91.63045283018867
2018-04-22,214.0,19158.620000000006,1,56.17,0.34,0.0,05:01AM,0.0,none,1027.53,clear-day,56.17,6,4,0,89.52626168224302
2018-04-23,181.0,13654.19,1,54.14,0.53,0.0,05:01AM,0.0,none,1030.56,clear-day,54.14,0,4,0,75.4375138121547
2018-04-24,165.0,12074.46,1,56.87,0.6,0.0129,12:00AM,0.0,rain,1023.71,cloudy,56.87,1,4,0,73.17854545454544
2018-04-25,175.0,14522.48,0,56.42,0.94,0.0759,08:00AM,0.0,rain,1004.59,fog,56.42,2,4,0,82.98559999999999
2018-04-26,263.0,20257.34,1,65.94,0.44,0.0153,02:00AM,0.0,rain,1009.21,clear-day,65.94,3,4,0,77.02410646387833
2018-04-27,193.0,15425.84,0,51.72,0.92,0.0202,12:00PM,0.0,rain,1007.17,cloudy,51.72,4,4,0,79.92663212435234
2018-04-28,259.0,20763.16,1,58.2,0.76,0.0523,09:00PM,0.2,rain,1008.44,partly-cloudy-day,58.2,5,4,0,80.16664092664092
2018-04-29,238.0,16604.260000000002,1,50.21,0.55,0.0118,04:00AM,0.0,rain,1014.97,partly-cloudy-day,50.21,6,4,0,69.76579831932774
2018-04-30,192.0,15611.31,0,47.76,0.75,0.004,07:00PM,0.34,rain,1016.63,rain,48.46,0,4,0,81.30890624999999
2018-05-01,216.0,16284.51,1,75.87,0.23,0.0,05:01AM,0.0,none,1016.47,partly-cloudy-day,75.87,1,5,0,75.39125
2018-05-02,256.0,20521.94,1,84.18,0.24,0.0,05:01AM,0.0,none,1014.45,partly-cloudy-day,84.18,2,5,0,80.163828125
2018-05-03,225.0,16630.77,1,81.33,0.56,0.0257,08:00PM,0.29,rain,1013.38,partly-cloudy-day,79.98,3,5,0,73.91453333333334
2018-05-04,268.0,21375.9,1,82.07,0.51,0.0008,12:00AM,0.0,rain,1007.93,partly-cloudy-day,81.18,4,5,0,79.7608208955224
2018-05-05,276.0,20346.1,1,67.78,0.45,0.0,05:01AM,0.0,none,1018.27,partly-cloudy-day,67.78,5,5,0,73.7177536231884
2018-05-06,227.0,15222.5,1,60.36,0.7,0.0043,10:00AM,0.0,rain,1011.77,cloudy,60.36,6,5,0,67.05947136563877
2018-05-07,241.0,17844.809999999998,1,64.23,0.64,0.0,05:01AM,0.0,none,1019.73,partly-cloudy-day,64.23,0,5,0,74.04485477178422
2018-05-08,235.0,16582.43,1,63.17,0.61,0.0,05:01AM,0.0,none,1022.66,clear-day,63.17,1,5,0,70.56353191489362
2018-05-09,214.0,15513.94,1,64.77,0.52,0.0,05:01AM,0.0,none,1018.66,clear-day,64.77,2,5,0,72.49504672897197
2018-05-10,220.0,19005.0,1,64.74,0.72,0.064,10:00PM,0.0,rain,1009.07,partly-cloudy-day,64.74,3,5,0,86.38636363636364
2018-05-11,267.0,22731.730000000003,1,69.03,0.3,0.0027,12:00AM,0.0,rain,1017.43,partly-cloudy-day,69.03,4,5,0,85.13756554307118
2018-05-12,196.0,16979.940000000002,0,54.77,0.91,0.0413,06:00AM,0.87,rain,1017.87,rain,54.77,5,5,0,86.63234693877553
2018-05-13,194.0,13837.93,0,53.19,0.89,0.0449,02:00PM,0.0,rain,1019.62,cloudy,53.19,6,5,0,71.32953608247423
2018-05-14,253.0,19629.08,1,64.2,0.79,0.0112,02:00AM,0.0,rain,1013.63,partly-cloudy-day,64.2,0,5,0,77.58529644268775
2018-05-15,159.0,12929.73,0,67.27,0.92,0.1227,06:00PM,0.99,rain,1011.55,rain,66.58,1,5,0,81.31905660377359
2018-05-16,175.0,18678.09,0,57.78,0.93,0.0487,03:00PM,0.96,rain,1018.54,rain,57.78,2,5,0,106.73194285714285
2018-05-17,241.0,21654.0,1,69.32,0.84,0.0617,07:00AM,0.0,rain,1017.42,partly-cloudy-day,68.77,3,5,0,89.850622406639
2018-05-18,260.0,23487.870000000006,1,58.99,0.52,0.0,05:01AM,0.0,none,1027.35,cloudy,58.99,4,5,0,90.33796153846156
2018-05-19,224.0,18021.24,0,55.82,0.97,0.0839,02:00PM,0.16,rain,1019.46,fog,55.82,5,5,0,80.4519642857143
2018-05-20,298.0,20117.6,1,74.18,0.61,0.002,03:00AM,0.0,rain,1015.13,partly-cloudy-day,74.18,6,5,0,67.50872483221477
2018-05-21,270.0,19446.0,1,69.6,0.49,0.0,05:01AM,0.0,none,1020.8,clear-day,69.6,0,5,0,72.02222222222223
2018-05-22,176.0,16704.53,0,57.99,0.92,0.1001,04:00PM,0.0,rain,1016.59,cloudy,57.99,1,5,0,94.91210227272727
2018-05-23,257.0,18860.14,1,78.7,0.38,0.1069,04:00AM,0.0,rain,1014.04,clear-day,78.7,2,5,0,73.38575875486382
2018-05-24,251.0,19747.75,1,76.35,0.33,0.0,05:01AM,0.0,none,1018.11,clear-day,76.35,3,5,0,78.67629482071713
2018-05-25,297.0,21825.5,1,82.51,0.41,0.0,05:01AM,0.0,none,1010.05,clear-day,82.51,4,5,0,73.48653198653199
2018-05-26,272.0,19334.18,1,83.63,0.56,0.0,05:01AM,0.0,none,1009.26,partly-cloudy-day,81.96,5,5,0,71.08154411764706
2018-05-27,234.0,19427.08,1,59.11,0.82,0.0916,09:00AM,0.0,rain,1017.92,cloudy,59.11,6,5,0,83.02170940170942
2018-05-28,239.0,17146.93,1,64.44,0.76,0.0,05:01AM,0.0,none,1016.79,cloudy,64.44,0,5,0,71.7444769874477
2018-05-29,244.0,17720.800000000007,1,82.8,0.58,0.0,05:01AM,0.0,none,1014.79,partly-cloudy-day,81.02,1,5,0,72.62622950819674
