date,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature
2019-03-17,36.7,0.28,0.0,05:01AM,0.0,none,1021.4,clear-night,41.92
2019-03-18,39.84,0.37,0.0,05:01AM,0.0,none,1025.66,partly-cloudy-night,42.05
2019-03-19,42.32,0.38,0.0014,02:00AM,0.0,rain,1028.72,partly-cloudy-night,44.33
2019-03-20,38.46,0.63,0.0001,04:00AM,0.0,none,1026.03,clear-night,43.91
2019-03-21,37.92,0.88,0.0583,11:00PM,0.68,rain,1009.01,rain,43.89
2019-03-22,39.92,0.52,0.1578,01:00AM,0.0,rain,997.06,partly-cloudy-night,45.75
2019-03-23,38.78,0.24,0.0001,05:00AM,0.0,none,1017.07,clear-night,44.97
2019-03-24,57.43,0.23,0.0,05:01AM,0.0,none,1016.86,partly-cloudy-night,57.43
2019-03-25,45.46,0.48,0.0001,06:00AM,0.0,none,1017.9,cloudy,47.56
2019-03-26,41.56,0.16,0.0003,02:00PM,0.0,none,1025.35,clear-night,45.52
2019-03-27,33.11,0.53,0.001,05:00AM,0.0,none,1032.99,clear-night,38.35
2019-03-28,40.2,0.73,0.0,05:01AM,0.0,none,1024.33,partly-cloudy-night,44.32
2019-03-29,54.7,0.68,0.0,05:01AM,0.0,none,1018.96,cloudy,54.7
2019-03-30,56.92,0.59,0.0002,06:00AM,0.0,none,1012.84,partly-cloudy-night,56.92
2019-03-31,40.07,0.48,0.0212,01:00PM,0.0,rain,1010.04,partly-cloudy-night,46.06
2019-04-01,40.02,0.26,0.0,05:01AM,0.0,none,1026.0,clear-night,43.61
2019-04-02,39.7,0.63,0.0031,11:00PM,0.0,rain,1022.97,cloudy,43.95
2019-04-03,63.3,0.14,0.0083,03:00AM,0.0,rain,1016.19,clear-night,63.3
2019-04-04,54.5,0.22,0.0014,12:00PM,0.0,rain,1028.37,clear-night,54.5
2019-04-05,33.62,0.9,0.0334,11:00PM,0.91,rain,1027.13,rain,38.27
2019-04-06,61.36,0.45,0.0201,12:00AM,0.0,rain,1021.61,clear-night,61.36
2019-04-07,55.13,0.65,0.0,05:01AM,0.0,none,1020.13,partly-cloudy-night,55.13
2019-04-08,72.78,0.46,0.0781,03:00AM,0.0,rain,1005.54,partly-cloudy-night,72.78
2019-04-09,43.05,0.98,0.0246,07:00PM,0.55,rain,1002.15,rain,45.12
2019-04-10,52.81,0.37,0.0011,02:00PM,0.0,rain,1014.03,clear-night,52.81
2019-04-11,43.99,0.44,0.0,05:01AM,0.0,none,1025.17,cloudy,46.42
2019-04-12,60.21,0.85,0.1513,11:00PM,0.27,rain,1020.13,cloudy,60.21
2019-04-13,66.51,0.67,0.1411,06:00AM,0.0,rain,1015.84,clear-night,66.51
2019-04-14,60.49,0.93,0.0041,11:00PM,0.0,rain,1005.14,cloudy,60.37
2019-04-15,43.41,0.53,0.668,05:00AM,0.0,rain,1004.43,partly-cloudy-day,48.99
2019-04-16,60.47,0.28,0.0015,05:00PM,0.0,rain,1014.86,partly-cloudy-day,60.47
2019-04-17,51.72,0.44,0.0021,03:00PM,0.0,rain,1022.23,partly-cloudy-day,51.72
2019-04-18,57.47,0.78,0.0001,06:00AM,0.0,none,1011.85,partly-cloudy-day,57.47
2019-04-19,64.7,0.8,0.0251,10:00PM,0.0,rain,1007.57,cloudy,64.7
2019-04-20,56.88,0.75,0.1668,03:00AM,0.0,rain,1009.84,partly-cloudy-day,56.88
2019-04-21,57.49,0.66,0.0052,05:00AM,0.0,rain,1017.73,partly-cloudy-day,57.49
2019-04-22,58.06,0.95,0.0786,04:00PM,0.42,rain,1015.6,rain,58.06
2019-04-23,62.89,0.64,0.0007,12:00AM,0.0,none,1010.11,partly-cloudy-day,62.89
2019-04-24,66.52,0.35,0.0168,01:00AM,0.0,rain,1009.32,clear-day,66.52
2019-04-25,52.3,0.79,0.0101,07:00PM,0.1,rain,1013.7,cloudy,52.3
2019-04-26,57.45,0.98,0.1243,01:00PM,0.39,rain,994.6,rain,57.41
2019-04-27,56.05,0.39,0.0217,04:00AM,0.0,rain,1007.29,clear-day,56.05
2019-04-28,46.58,0.7,0.0,05:01AM,0.0,none,1020.04,partly-cloudy-day,49.8
2019-04-29,50.15,0.55,0.0,05:01AM,0.0,none,1026.24,partly-cloudy-day,50.15
2019-04-30,56.14,0.76,0.0259,05:00AM,0.0,rain,1026.9,partly-cloudy-day,56.14
2019-05-01,48.07,0.96,0.0008,09:00PM,0.0,rain,1025.57,cloudy,49.98
2019-05-02,55.26,0.84,0.0097,10:00PM,0.29,rain,1021.35,cloudy,55.26
2019-05-03,53.32,0.97,0.0009,10:00PM,0.0,rain,1015.81,cloudy,53.32
2019-05-04,61.52,0.83,0.1101,02:00AM,0.0,rain,1009.84,partly-cloudy-day,61.52
2019-05-05,51.61,0.97,0.1056,08:00PM,1.0,rain,1009.73,rain,51.61
2019-05-06,57.95,0.67,0.0257,12:00AM,0.0,rain,1017.89,cloudy,57.95
2019-05-07,64.13,0.71,0.0618,09:00PM,0.0,rain,1018.84,partly-cloudy-day,64.13
2019-05-08,59.94,0.63,0.0013,02:00AM,0.0,rain,1022.75,clear-day,59.94
2019-05-09,54.27,0.72,0.0,05:01AM,0.0,none,1024.73,cloudy,54.27
2019-05-10,70.89,0.7,0.0143,02:00PM,0.0,rain,1013.22,partly-cloudy-day,70.83
2019-05-11,65.38,0.44,0.0175,04:00AM,0.0,rain,1015.17,cloudy,65.38
2019-05-12,40.03,0.95,0.1532,02:00PM,0.39,rain,1011.95,rain,44.99
2019-05-13,42.6,0.95,0.1593,06:00PM,0.55,rain,1009.92,rain,47.1
2019-05-14,48.27,0.95,0.0773,08:00PM,0.85,rain,1009.36,rain,48.88
2019-05-15,62.85,0.56,0.005,12:00AM,0.0,rain,1009.25,partly-cloudy-day,62.85
2019-05-16,67.17,0.44,0.0117,05:00AM,0.0,rain,1010.54,partly-cloudy-day,67.17
2019-05-17,74.62,0.59,0.031,10:00PM,0.0,rain,1006.66,partly-cloudy-day,74.62
2019-05-18,64.37,0.5,0.0003,12:00AM,0.0,none,1016.12,partly-cloudy-day,64.37
2019-05-19,72.15,0.77,0.011,08:00AM,0.0,rain,1013.08,partly-cloudy-day,71.67
2019-05-20,82.19,0.49,0.1401,02:00AM,0.01,rain,1005.67,partly-cloudy-day,81.64
2019-05-21,69.3,0.24,0.0,05:01AM,0.0,none,1015.14,partly-cloudy-day,69.3
2019-05-22,70.35,0.33,0.0,05:01AM,0.0,none,1022.58,partly-cloudy-day,70.35
2019-05-23,66.06,0.87,0.0811,05:00PM,0.0,rain,1012.6,partly-cloudy-day,65.7
2019-05-24,70.48,0.48,0.0015,12:00AM,0.0,rain,1017.44,partly-cloudy-day,70.48
2019-05-25,62.38,0.59,0.0017,11:00PM,0.0,rain,1019.62,partly-cloudy-day,62.38
2019-05-26,72.42,0.83,0.0469,07:00PM,0.4,rain,1011.56,rain,71.66
2019-05-27,77.58,0.36,0.0003,12:00AM,0.0,none,1012.08,partly-cloudy-day,77.58
2019-05-28,69.35,0.84,0.0581,10:00PM,0.0,rain,1004.72,partly-cloudy-day,68.83
2019-05-29,56.73,0.99,0.4723,06:00PM,1.0,rain,1007.09,rain,56.7
2019-05-30,62.63,0.97,0.3532,07:00PM,1.0,rain,1005.95,rain,62.18
2019-05-31,76.58,0.51,0.0226,01:00AM,0.0,rain,1007.83,partly-cloudy-day,76.58
2019-06-01,69.61,0.69,0.0002,01:00AM,0.0,none,1008.73,partly-cloudy-day,69.61
2019-06-02,74.8,0.66,0.0729,10:00PM,0.0,rain,1004.34,partly-cloudy-day,74.56
2019-06-03,67.91,0.28,0.0056,12:00AM,0.0,rain,1014.77,clear-day,67.91
2019-06-04,69.82,0.37,0.0006,11:00AM,0.0,none,1016.41,partly-cloudy-day,69.82
2019-06-05,76.16,0.71,0.0003,04:00PM,0.0,none,1007.12,partly-cloudy-day,75.58
2019-06-06,79.64,0.5,0.0968,01:00AM,0.0,rain,1008.55,partly-cloudy-day,79.61
2019-06-07,70.06,0.77,0.0004,05:00PM,0.0,rain,1014.2,partly-cloudy-day,69.79
2019-06-08,70.84,0.41,0.0001,01:00AM,0.0,none,1022.42,partly-cloudy-day,70.84
2019-06-09,69.31,0.38,0.0,05:01AM,0.0,none,1025.01,clear-day,69.31
2019-06-10,68.58,0.99,0.1024,03:00PM,0.0,rain,1013.2,cloudy,67.48
2019-06-11,74.89,0.3,0.1434,04:00AM,0.0,rain,1015.6,clear-day,74.89
2019-06-12,66.54,0.51,0.0,05:01AM,0.0,none,1020.57,partly-cloudy-day,66.54
2019-06-13,64.57,0.75,0.1757,10:00AM,0.0,rain,1007.25,cloudy,64.57
2019-06-14,74.05,0.31,0.0217,12:00AM,0.0,rain,1014.42,partly-cloudy-day,74.05
2019-06-15,76.93,0.42,0.0009,11:00PM,0.0,rain,1015.02,partly-cloudy-day,76.93
2019-06-16,76.2,0.76,0.0092,08:00PM,0.15,rain,1009.46,partly-cloudy-day,75.37
2019-06-17,73.91,0.75,0.0037,02:00AM,0.0,rain,1015.23,partly-cloudy-day,73.36
2019-06-18,70.47,0.97,0.156,06:00PM,0.86,rain,1010.87,rain,69.27
2019-06-19,68.69,0.97,0.1459,09:00PM,0.0,rain,1008.31,cloudy,67.67
2019-06-20,75.72,0.88,0.0671,08:00PM,0.22,rain,997.72,partly-cloudy-day,74.43
2019-06-21,76.28,0.4,0.1372,09:00AM,0.0,rain,1006.7,clear-day,76.28
2019-06-22,78.12,0.33,0.0,05:01AM,0.0,none,1012.66,partly-cloudy-day,78.12
2019-06-23,81.97,0.36,0.0,05:01AM,0.0,none,1011.6,clear-day,81.97
2019-06-24,77.51,0.63,0.0002,06:00PM,0.0,none,1010.18,partly-cloudy-day,77.15
2019-06-25,83.96,0.65,0.2181,08:00AM,0.0,rain,1010.0,partly-cloudy-day,81.11
2019-06-26,84.66,0.44,0.0005,12:00AM,0.0,rain,1015.75,partly-cloudy-day,84.66
2019-06-27,86.3,0.34,0.0002,12:00AM,0.0,none,1018.94,partly-cloudy-day,86.3
2019-06-28,83.14,0.43,0.0,05:01AM,0.0,none,1019.31,partly-cloudy-day,83.14
2019-06-29,77.2,0.77,0.0571,06:00PM,0.01,rain,1011.84,partly-cloudy-day,76.27
2019-06-30,79.12,0.41,0.0033,04:00PM,0.0,rain,1008.89,partly-cloudy-day,79.12
