date,inside_sales,outside_sales,inside_covers,outside_covers,reserved_covers,walkin_covers,waitlist_covers,no_show_covers,no_show_parties,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature
2018-11-03,17098.0,2912.5,198,46,148,0,96,0,0,52.73,0.48,0.1557,03:00:00,0.0,rain,1020.89,clear-night,52.73
2018-11-04,17718.0,1428.5,180,22,128,2,72,5,2,47.66,0.64,0.0023,06:00:00,0.0,rain,1032.36,clear-night,47.66
2018-11-05,14828.91,,182,0,128,8,46,2,1,51.79,0.92,0.0524,11:00:00,0.8,rain,1021.08,rain,51.79
2018-11-06,12192.5,,167,0,123,0,44,6,3,57.55,0.94,0.5273,12:00:00,0.29,rain,1009.29,partly-cloudy-night,57.55
2018-11-07,19258.0,1209.5,143,18,90,4,67,8,4,59.43,0.47,0.0002,05:00:00,0.0,none,1016.88,partly-cloudy-night,59.43
2018-11-08,13734.5,,175,0,130,0,45,0,0,45.96,0.51,0.0,05:01:00,0.0,none,1026.29,clear-night,48.81
2018-11-09,14426.65,,183,0,139,0,44,4,2,50.66,0.94,0.2149,19:00:00,0.98,rain,1013.95,rain,50.66
2018-11-10,15439.52,,233,0,184,0,49,2,1,31.61,0.38,0.0108,00:00:00,0.0,rain,1021.87,clear-night,37.95
2018-11-11,13939.95,,198,0,151,2,45,0,0,40.82,0.51,0.0011,00:00:00,0.0,none,1028.08,clear-night,40.82
2018-11-12,11892.0,,163,0,118,8,37,13,3,45.43,0.68,0.0029,23:00:00,0.0,rain,1027.89,partly-cloudy-night,45.43
2018-11-13,13397.5,,163,0,123,1,39,5,2,38.94,0.63,0.1403,05:00:00,0.0,rain,1016.96,cloudy,44.63
2018-11-14,13446.0,,164,0,116,2,46,9,4,27.93,0.44,0.0,05:01:00,0.0,none,1034.05,partly-cloudy-night,34.53
2018-11-15,13457.0,,147,0,102,3,42,10,5,22.6,0.97,0.0627,17:00:00,0.5,snow,1021.26,sleet,31.66
2018-11-16,15187.25,,176,0,135,1,40,8,3,34.76,0.64,0.0571,06:00:00,0.0,rain,1011.73,partly-cloudy-night,40.68
2018-11-17,19525.25,,198,0,147,0,51,8,2,40.76,0.59,0.0,05:01:00,0.0,none,1023.99,cloudy,44.55
2018-11-18,14531.0,,184,0,119,4,61,6,3,42.99,0.68,0.0,05:01:00,0.0,none,1025.16,cloudy,42.99
2018-11-19,13200.24,,173,0,119,5,49,0,0,46.55,0.74,0.0,05:01:00,0.0,none,1015.7,partly-cloudy-night,46.55
2018-11-20,14088.25,,189,0,132,0,57,6,3,39.66,0.58,0.0012,07:00:00,0.0,rain,1015.97,cloudy,43.8
2018-11-21,14029.99,,178,0,124,2,52,12,5,30.85,0.62,0.006,19:00:00,0.0,snow,1019.22,cloudy,38.05
2018-11-23,14565.5,,197,0,137,1,59,2,1,29.86,0.38,0.0,05:01:00,0.0,none,1031.23,clear-night,29.86
2018-11-24,15461.75,,190,0,145,0,45,6,2,41.68,0.91,0.3288,23:00:00,0.7,rain,1009.07,rain,46.07
2018-11-25,11946.5,,179,0,120,8,51,7,2,50.54,0.61,0.2538,01:00:00,0.0,rain,1014.07,cloudy,50.54
2018-11-26,12201.5,,163,0,111,3,49,4,2,44.01,0.93,0.1992,16:00:00,1.0,rain,995.96,rain,48.69
2018-11-27,13653.0,,161,0,116,2,43,6,2,33.31,0.56,0.0117,00:00:00,0.0,rain,998.13,cloudy,40.13
2018-11-28,14088.95,,170,0,124,1,45,4,1,35.45,0.54,0.0,05:01:00,0.0,none,1004.0,cloudy,41.32
2018-11-29,14179.59,,183,0,138,6,39,2,1,35.45,0.54,0.0,05:01:00,0.0,none,1015.49,cloudy,40.73
2018-11-30,16363.37,,172,0,126,0,46,2,1,39.23,0.84,0.0041,15:00:00,0.0,rain,1018.58,cloudy,39.23
2018-12-01,15720.91,,191,0,133,0,58,2,1,38.77,0.8,0.0083,21:00:00,0.75,rain,1021.4,rain,41.59
2018-12-02,13512.75,,197,0,136,0,61,0,0,52.56,0.97,0.0782,04:00:00,0.54,rain,1002.91,rain,52.56
2018-12-03,11313.5,,169,0,110,16,43,10,3,44.65,0.57,0.0003,00:00:00,0.0,none,1006.78,partly-cloudy-night,48.42
2018-12-04,12529.75,,165,0,121,0,44,14,5,29.63,0.44,0.0,05:01:00,0.0,none,1017.54,clear-night,34.84
2018-12-05,11761.25,,170,0,119,0,51,5,2,30.03,0.5,0.0,05:01:00,0.0,none,1018.62,partly-cloudy-night,33.63
2018-12-06,15825.84,,180,0,132,0,48,8,3,31.87,0.52,0.0,05:01:00,0.0,none,1021.65,partly-cloudy-night,37.63
2018-12-07,16930.08,,192,0,153,0,39,8,3,24.02,0.42,0.0,05:01:00,0.0,none,1030.78,clear-night,31.31
2018-12-08,15826.49,,205,0,127,1,77,7,3,31.15,0.54,0.0,05:01:00,0.0,none,1033.36,partly-cloudy-night,31.15
2018-12-09,14290.71,,188,0,129,0,59,10,3,28.52,0.56,0.0003,11:00:00,0.0,none,1023.65,clear-night,32.67
2018-12-10,14184.25,,173,0,127,1,45,6,2,33.49,0.52,0.0,05:01:00,0.0,none,1021.35,clear-night,33.49
2018-12-11,20929.5,,169,0,120,3,46,2,1,30.19,0.59,0.0,05:01:00,0.0,none,1014.77,clear-night,34.58
2018-12-12,13305.57,,159,0,110,0,49,8,3,34.69,0.61,0.0,05:01:00,0.0,none,1023.62,partly-cloudy-night,34.69
2018-12-13,22817.5,,164,0,115,4,45,2,1,34.92,0.9,0.0014,13:00:00,0.0,rain,1031.6,cloudy,39.01
2018-12-14,18720.16,,171,0,112,4,55,6,2,47.59,0.93,0.0092,23:00:00,0.09,rain,1026.88,cloudy,47.59
2018-12-15,16371.82,,246,0,197,0,49,6,2,47.15,0.7,0.0339,02:00:00,0.0,rain,1020.0,partly-cloudy-night,49.75
2018-12-16,13708.5,,175,0,140,0,35,2,1,32.02,0.94,0.1232,06:00:00,1.0,rain,1009.31,rain,38.48
2018-12-17,16433.0,,169,0,116,4,49,8,2,36.48,0.48,0.0031,01:00:00,0.0,rain,1008.35,cloudy,42.69
2018-12-18,17217.59,,169,0,132,0,37,8,3,23.29,0.47,0.0,05:01:00,0.0,none,1020.88,clear-night,31.16
2018-12-19,15203.41,,185,0,126,2,57,6,2,36.22,0.61,0.0,05:01:00,0.0,none,1019.98,clear-night,36.22
2018-12-20,15216.0,,163,0,117,5,41,8,3,40.69,0.92,0.04,19:00:00,1.0,rain,1014.6,rain,44.06
2018-12-21,12837.89,,184,0,134,5,45,2,1,54.66,0.94,0.2207,07:00:00,0.0,rain,991.23,cloudy,54.66
2018-12-22,16637.99,,207,0,134,6,67,5,1,36.61,0.54,0.0005,07:00:00,0.0,none,1011.26,cloudy,42.85
2018-12-23,14078.37,,186,0,131,3,52,4,1,37.38,0.58,0.0003,23:00:00,0.0,none,1019.22,partly-cloudy-night,39.62
2018-12-26,13206.7,,176,0,110,1,65,14,4,34.16,0.6,0.0,05:01:00,0.0,none,1031.83,clear-night,37.95
2018-12-27,15357.03,,197,0,142,1,54,2,1,36.55,0.71,0.0,05:01:00,0.0,none,1035.16,partly-cloudy-night,38.63
2018-12-28,15497.37,,209,0,152,0,57,0,0,56.65,0.96,0.1741,11:00:00,0.12,rain,1010.95,cloudy,56.65
2018-12-29,16236.11,,202,0,143,0,59,3,1,39.04,0.54,0.0001,06:00:00,0.0,none,1021.17,partly-cloudy-night,43.52
2018-12-30,15208.0,,202,0,131,0,71,9,3,37.73,0.76,0.0001,22:00:00,0.0,none,1025.07,partly-cloudy-night,37.73
2018-12-31,15099.0,,182,0,137,0,45,2,1,38.83,0.94,0.2171,22:00:00,1.0,rain,1019.36,rain,43.8
2019-01-02,12685.24,,183,0,132,0,51,4,1,31.92,0.59,0.0,05:01:00,0.0,none,1023.7,cloudy,36.67
2019-01-03,13580.96,,184,0,131,0,53,6,2,37.41,0.57,0.0001,07:00:00,0.0,none,1016.85,partly-cloudy-night,37.41
2019-01-04,16002.75,,197,0,138,0,59,6,2,42.13,0.73,0.0001,13:00:00,0.0,none,1011.72,clear-night,43.49
2019-01-05,16463.62,,216,0,157,0,59,0,0,40.67,0.88,0.0778,03:00:00,0.06,rain,1003.26,partly-cloudy-night,44.45
2019-01-06,12405.14,,178,0,113,2,63,8,3,30.25,0.41,0.0001,12:00:00,0.0,none,1021.61,partly-cloudy-night,38.6
2019-01-07,14222.67,,175,0,126,0,49,0,0,31.33,0.32,0.0,05:01:00,0.0,none,1028.73,cloudy,31.33
2019-01-08,10811.32,,166,0,106,5,55,14,4,41.99,0.91,0.0112,04:00:00,0.06,rain,1006.92,cloudy,41.99
2019-01-09,12985.09,,175,0,123,0,52,10,4,30.5,0.4,0.0792,00:00:00,0.0,rain,1003.77,partly-cloudy-night,38.03
2019-01-10,15196.76,,162,0,121,2,39,0,0,22.12,0.52,0.0,05:01:00,0.0,none,1012.99,partly-cloudy-night,31.37
2019-01-11,14699.25,,186,0,141,0,45,4,2,16.64,0.31,0.0,05:01:00,0.0,none,1028.1,clear-night,25.98
2019-01-12,17112.96,,203,0,156,1,46,12,4,28.06,0.42,0.0,05:01:00,0.0,none,1033.21,partly-cloudy-night,31.04
2019-01-13,14285.0,,185,0,130,2,53,12,4,19.9,0.44,0.0023,02:00:00,0.0,snow,1026.44,partly-cloudy-night,29.02
2019-01-14,14422.25,,191,0,142,0,49,13,4,28.55,0.46,0.0,05:01:00,0.0,none,1021.18,clear-night,28.55
2019-01-15,13893.17,,191,0,135,0,56,9,3,31.08,0.55,0.0,05:01:00,0.0,none,1020.62,clear-night,31.08
2019-01-16,12378.42,,166,0,124,4,38,8,3,31.75,0.5,0.0,05:01:00,0.0,none,1019.96,partly-cloudy-night,38.02
2019-01-17,13888.74,,180,0,143,2,35,0,0,26.83,0.47,0.0,05:01:00,0.0,none,1026.56,partly-cloudy-night,29.94
2019-01-18,15526.62,,187,0,150,1,36,6,1,30.89,0.83,0.0034,12:00:00,0.0,snow,1019.49,partly-cloudy-night,35.06
2019-01-19,15916.88,,201,0,148,1,52,5,2,30.43,0.77,0.0237,22:00:00,0.0,rain,1017.39,cloudy,36.65
2019-01-20,16673.0,,208,0,147,2,59,8,3,2.62,0.56,0.1636,03:00:00,0.0,rain,1003.66,partly-cloudy-night,17.96
2019-01-21,11967.25,,165,0,114,2,49,9,4,-4.04,0.42,0.0,05:01:00,0.0,none,1024.96,clear-night,11.45
2019-01-22,13409.07,,179,0,138,3,38,11,5,27.21,0.4,0.0,05:01:00,0.0,none,1037.0,partly-cloudy-night,27.21
2019-01-23,13602.0,,170,0,132,0,38,4,1,39.36,0.74,0.0,05:01:00,0.0,none,1017.21,cloudy,41.63
2019-01-24,13681.91,,190,0,147,1,42,0,0,33.64,0.67,0.218,12:00:00,0.0,rain,1001.56,cloudy,40.71
2019-01-25,19980.69,,194,0,145,0,49,2,1,25.9,0.32,0.0,05:01:00,0.0,none,1019.62,clear-night,33.16
2019-01-26,41000.0,,75,0,75,0,0,0,0,32.08,0.46,0.0,05:01:00,0.0,none,1024.1,cloudy,32.08
2019-01-27,13926.0,,178,0,128,0,50,14,4,39.84,0.53,0.0001,22:00:00,0.0,none,1014.58,partly-cloudy-night,42.46
2019-01-28,15725.4,,191,0,151,4,36,2,1,26.68,0.38,0.0,05:01:00,0.0,none,1017.73,clear-night,26.68
2019-01-29,15610.53,,153,0,112,0,41,4,1,33.97,0.9,0.0611,20:00:00,1.0,rain,1009.38,rain,40.02
2019-01-30,14601.53,,174,0,136,0,38,3,1,-5.39,0.32,0.005,16:00:00,0.0,snow,1020.03,clear-night,11.16
2019-01-31,15421.91,,192,0,151,0,41,3,1,2.45,0.36,0.0,05:01:00,0.0,none,1029.58,clear-night,14.32
2019-02-01,16049.24,,183,0,143,0,40,6,2,13.48,0.42,0.0001,16:00:00,0.0,none,1028.79,partly-cloudy-night,19.71
2019-02-02,20353.31,,195,0,150,0,45,4,1,22.76,0.62,0.0,05:01:00,0.0,none,1019.12,partly-cloudy-night,31.23
2019-02-04,11976.75,,169,0,125,0,44,8,2,43.62,0.73,0.0,05:01:00,0.0,none,1016.14,clear-night,43.62
2019-02-05,14941.96,,181,0,124,0,57,18,5,53.58,0.64,0.0002,04:00:00,0.0,none,1016.24,partly-cloudy-night,53.58
2019-02-06,14392.54,,186,0,141,0,45,2,1,35.32,0.89,0.1027,22:00:00,0.86,rain,1019.84,rain,40.48
2019-02-07,14755.85,,186,0,140,0,46,7,3,40.61,0.91,0.0822,00:00:00,0.0,rain,1018.79,cloudy,42.55
2019-02-08,14796.74,,176,0,133,0,43,4,2,32.72,0.35,0.0844,02:00:00,0.0,rain,1019.35,clear-night,40.76
2019-02-09,18597.28,,200,0,154,0,46,0,0,22.59,0.39,0.0,05:01:00,0.0,none,1039.35,clear-night,29.3
2019-02-10,14265.28,,196,0,147,0,49,4,2,28.46,0.35,0.0,05:01:00,0.0,none,1030.9,partly-cloudy-night,33.63
2019-02-11,13817.81,,177,0,121,5,51,7,3,31.93,0.44,0.0019,11:00:00,0.0,snow,1027.5,partly-cloudy-night,35.43
2019-02-12,13575.01,,158,0,120,1,37,2,1,26.21,0.93,0.043,18:00:00,0.68,rain,1013.07,rain,33.89
2019-02-13,15300.51,,180,0,144,0,36,2,1,26.45,0.52,0.0435,00:00:00,0.0,rain,1009.5,clear-night,34.75
2019-02-14,15169.45,,185,0,140,0,45,4,2,41.23,0.42,0.0082,13:00:00,0.0,rain,1017.31,partly-cloudy-night,41.23
2019-02-15,16749.41,,199,0,144,3,52,0,0,52.16,0.62,0.0013,05:00:00,0.0,rain,1003.66,cloudy,52.16
2019-02-16,16851.88,,218,0,157,0,61,4,1,31.56,0.42,0.0002,00:00:00,0.0,none,1013.91,clear-night,37.52
2019-02-17,16455.36,,213,0,154,0,59,7,2,28.41,0.63,0.0077,23:00:00,0.0,rain,1017.38,cloudy,33.93
2019-02-18,15747.65,,185,0,139,0,46,3,1,21.32,0.52,0.0258,06:00:00,0.0,rain,1021.86,partly-cloudy-night,31.3
2019-02-19,13941.2,,168,0,123,4,41,9,4,28.35,0.32,0.0,05:01:00,0.0,none,1035.9,clear-night,32.99
2019-02-20,15769.0,,155,0,116,1,38,8,3,23.36,0.93,0.0245,23:00:00,0.55,snow,1026.26,sleet,29.52
2019-02-21,14799.51,,183,0,141,0,42,8,3,44.39,0.56,0.0923,01:00:00,0.0,rain,1017.38,clear-night,46.69
2019-02-22,17253.5,,201,0,145,1,55,0,0,35.72,0.48,0.0006,22:00:00,0.0,none,1030.27,clear-night,39.79
2019-02-23,17842.15,,213,0,151,0,62,6,3,35.0,0.76,0.0007,10:00:00,0.0,rain,1026.69,cloudy,38.14
2019-02-24,13862.72,,189,0,138,0,51,6,3,39.71,0.79,0.1716,07:00:00,0.0,rain,995.95,partly-cloudy-night,45.86
2019-02-25,13771.25,,159,0,120,0,39,13,5,26.67,0.33,0.0013,11:00:00,0.0,rain,1018.53,clear-night,35.16
2019-02-26,13913.67,,178,0,140,0,38,4,2,21.05,0.35,0.0016,06:00:00,0.0,snow,1029.42,partly-cloudy-night,30.0
2019-02-27,27909.75,,168,0,134,0,34,3,1,21.01,0.55,0.0015,23:00:00,0.0,snow,1020.76,cloudy,28.25
2019-02-28,14560.02,,168,0,134,4,30,4,1,27.25,0.4,0.0034,03:00:00,0.0,snow,1024.76,clear-night,32.59
2019-03-01,14837.11,,190,0,154,0,36,0,0,28.28,0.79,0.0168,13:00:00,0.0,snow,1024.75,cloudy,34.17
2019-03-02,21093.57,,198,0,145,0,53,4,2,34.22,0.74,0.0419,05:00:00,0.0,snow,1017.55,cloudy,38.74
2019-03-03,13957.5,,183,0,123,4,56,4,2,33.16,0.95,0.0881,22:00:00,0.76,snow,1014.59,snow,33.16
2019-03-04,13369.25,,184,0,138,0,46,8,2,28.37,0.5,0.0775,01:00:00,0.0,snow,1012.86,partly-cloudy-night,33.75
2019-03-05,13599.77,,164,0,126,0,38,4,1,20.23,0.41,0.0019,13:00:00,0.0,snow,1014.63,clear-night,28.5
2019-03-06,11925.17,,150,0,115,0,35,14,5,14.68,0.48,0.0018,04:00:00,0.0,snow,1022.99,partly-cloudy-night,23.23
2019-03-07,15261.42,,192,0,123,2,67,10,4,24.73,0.44,0.0013,06:00:00,0.0,snow,1026.88,partly-cloudy-night,29.89
2019-03-08,17086.85,,196,0,145,0,51,4,2,35.93,0.56,0.0054,12:00:00,0.0,snow,1024.25,partly-cloudy-night,35.93
2019-03-09,19019.56,,210,0,156,0,54,3,1,35.72,0.59,0.003,11:00:00,0.0,rain,1026.83,clear-night,38.35
2019-03-10,15061.3,,204,0,156,0,48,4,1,39.56,0.95,0.0946,11:00:00,0.0,rain,1013.2,cloudy,39.56
2019-03-11,14179.58,,182,0,134,3,45,8,3,50.61,0.31,0.0001,00:00:00,0.0,none,1015.81,clear-night,50.61
2019-03-12,14019.5,,182,0,138,1,43,2,1,33.41,0.4,0.0003,13:00:00,0.0,none,1024.68,clear-night,39.7
2019-03-13,16744.55,,177,0,129,0,48,15,6,34.11,0.62,0.0016,17:00:00,0.0,rain,1026.34,partly-cloudy-night,39.52
2019-03-14,14913.4,,179,0,128,0,51,0,0,44.72,0.71,0.0,05:01:00,0.0,none,1018.22,partly-cloudy-night,48.06
2019-03-15,15491.38,,181,0,139,0,42,0,0,62.27,0.69,0.1669,22:00:00,0.0,rain,1003.31,partly-cloudy-night,62.27
2019-03-16,16980.42,,203,0,157,0,46,0,0,38.06,0.39,0.0123,00:00:00,0.0,rain,1017.81,partly-cloudy-night,43.66
2019-03-17,14554.25,,186,0,135,1,50,9,3,36.33,0.28,0.0,05:01:00,0.0,none,1021.4,clear-night,41.62
2019-03-18,14174.46,,173,0,132,1,40,6,1,39.51,0.36,0.0,05:01:00,0.0,none,1025.71,partly-cloudy-night,41.77
2019-03-19,13480.41,,178,0,117,1,60,10,4,42.13,0.38,0.0014,02:00:00,0.0,rain,1028.76,partly-cloudy-night,44.16
2019-03-20,12259.69,,164,0,108,0,56,8,3,39.04,0.59,0.0001,04:00:00,0.0,none,1026.06,clear-night,44.38
2019-03-21,13971.17,,171,0,124,0,47,13,4,38.49,0.84,0.0583,23:00:00,0.68,rain,1009.04,rain,44.34
2019-03-22,15905.09,,190,0,144,0,46,6,2,39.77,0.5,0.1578,01:00:00,0.0,rain,996.98,partly-cloudy-night,45.64
2019-03-23,17432.25,,200,0,140,0,60,13,5,39.18,0.23,0.0001,05:00:00,0.0,none,1017.05,clear-night,45.29
2019-03-24,14233.0,,179,0,123,3,53,6,3,57.61,0.22,0.0,05:01:00,0.0,none,1016.83,partly-cloudy-night,57.61
2019-03-25,14034.25,,187,0,134,2,51,0,0,45.24,0.47,0.0001,06:00:00,0.0,none,1017.89,cloudy,47.37
2019-03-26,14285.5,,178,0,126,0,52,4,1,41.36,0.16,0.0003,14:00:00,0.0,none,1025.37,clear-night,45.36
2019-03-27,15776.1,,170,0,133,0,37,0,0,33.49,0.51,0.001,05:00:00,0.0,none,1032.99,clear-night,38.66
2019-03-28,13559.5,,182,0,135,0,47,0,0,40.41,0.71,0.0,05:01:00,0.0,none,1024.35,partly-cloudy-night,44.5
2019-03-29,16291.09,,189,0,146,0,43,4,1,54.95,0.67,0.0,05:01:00,0.0,none,1018.92,cloudy,54.95
2019-03-30,17937.19,,206,0,156,0,50,4,2,56.92,0.57,0.0002,06:00:00,0.0,none,1012.7,partly-cloudy-night,56.92
2019-03-31,14248.72,,195,0,146,0,49,6,3,39.82,0.47,0.0212,13:00:00,0.0,rain,1010.07,partly-cloudy-night,45.87
2019-04-01,12858.5,,162,0,114,2,46,13,5,39.73,0.26,0.0,05:01:00,0.0,none,1026.04,clear-night,43.36
2019-04-02,13983.0,,171,0,128,1,42,2,1,40.06,0.6,0.0031,23:00:00,0.0,rain,1023.02,cloudy,44.25
2019-04-03,15240.98,35.0,176,1,120,0,57,5,2,63.16,0.14,0.0083,03:00:00,0.0,rain,1016.2,clear-night,63.16
2019-04-04,14172.84,,178,0,129,0,49,4,1,54.3,0.21,0.0014,12:00:00,0.0,rain,1028.36,clear-night,54.3
2019-04-05,17164.91,,200,0,151,1,48,3,1,33.91,0.85,0.0334,23:00:00,0.91,rain,1027.13,rain,38.51
2019-04-06,19636.7,,223,0,161,2,60,6,2,61.57,0.43,0.0201,00:00:00,0.0,rain,1021.6,clear-night,61.57
2019-04-07,15262.66,,190,0,128,2,60,0,0,55.39,0.65,0.0,05:01:00,0.0,none,1020.14,partly-cloudy-night,55.39
2019-04-08,13748.75,,181,0,122,1,58,6,3,73.08,0.44,0.0781,03:00:00,0.0,rain,1005.52,partly-cloudy-night,73.08
2019-04-09,15610.75,,181,0,145,2,34,2,1,43.02,0.95,0.0246,19:00:00,0.55,rain,1002.21,rain,45.1
2019-04-10,14814.28,1327.25,189,15,135,0,69,2,1,52.76,0.35,0.0011,14:00:00,0.0,rain,1014.02,clear-night,52.76
2019-04-11,14669.42,564.0,178,7,131,7,47,2,1,44.64,0.43,0.0,05:01:00,0.0,none,1025.13,cloudy,46.97
2019-04-12,15499.54,,188,0,128,5,55,10,2,60.03,0.83,0.1513,23:00:00,0.27,rain,1020.16,cloudy,60.03
2019-04-13,16776.58,5268.12,201,85,173,2,111,9,3,66.46,0.67,0.1411,06:00:00,0.0,rain,1015.8,clear-night,66.46
2019-04-14,16358.64,2838.5,211,48,153,0,106,13,4,60.16,0.91,0.0041,23:00:00,0.0,rain,1005.09,cloudy,60.15
2019-04-15,15071.21,,197,0,143,0,54,0,0,43.2,0.52,0.668,05:00:00,0.0,rain,1004.42,partly-cloudy-day,48.83
2019-04-16,14612.5,2091.75,184,37,135,3,83,0,0,60.34,0.27,0.0015,17:00:00,0.0,rain,1014.87,partly-cloudy-day,60.34
2019-04-17,14541.2,1099.0,183,16,133,0,66,10,4,52.71,0.45,0.0021,15:00:00,0.0,rain,1022.21,partly-cloudy-day,52.71
2019-04-18,16055.73,2734.0,180,36,144,5,67,2,1,57.29,0.77,0.0001,06:00:00,0.0,none,1011.83,partly-cloudy-day,57.29
2019-04-19,16211.01,1888.5,204,24,145,3,80,8,3,64.58,0.8,0.0251,22:00:00,0.0,rain,1007.69,cloudy,64.58
2019-04-20,17324.62,2597.5,213,48,138,4,119,8,4,56.5,0.74,0.1668,03:00:00,0.0,rain,1009.67,partly-cloudy-day,56.5
2019-04-21,15022.88,2924.5,201,48,138,0,111,4,2,57.82,0.64,0.0052,05:00:00,0.0,rain,1017.73,partly-cloudy-day,57.82
2019-04-22,14521.0,,193,0,140,1,52,8,2,58.11,0.92,0.0786,16:00:00,0.42,rain,1015.6,rain,58.11
2019-04-23,13687.71,1437.0,171,27,127,2,69,4,1,62.73,0.63,0.0007,00:00:00,0.0,none,1010.05,partly-cloudy-day,62.73
2019-04-24,13878.09,4437.5,182,67,131,0,118,9,3,66.54,0.34,0.0168,01:00:00,0.0,rain,1009.38,clear-day,66.54
2019-04-25,15795.0,,183,0,125,0,58,2,1,52.09,0.79,0.0101,19:00:00,0.1,rain,1013.71,cloudy,52.09
2019-04-26,15665.17,,178,0,136,0,42,6,2,57.22,0.96,0.1243,13:00:00,0.39,rain,994.6,rain,57.22
2019-04-27,21420.7,3151.5,177,43,133,0,87,4,1,56.11,0.38,0.0217,04:00:00,0.0,rain,1007.28,clear-day,56.11
2019-04-28,13128.27,257.0,170,4,124,0,50,16,5,46.81,0.68,0.0,05:01:00,0.0,none,1019.99,partly-cloudy-day,49.98
2019-04-29,13181.34,352.0,184,6,142,0,48,2,1,50.3,0.54,0.0,05:01:00,0.0,none,1026.23,partly-cloudy-day,50.3
2019-04-30,18855.48,621.0,162,10,126,5,41,0,0,56.13,0.75,0.0259,05:00:00,0.0,rain,1026.89,partly-cloudy-day,56.13
2019-05-01,13112.84,,165,0,118,0,47,6,2,48.07,0.91,0.0008,21:00:00,0.0,rain,1025.62,cloudy,49.98
2019-05-02,16546.26,1500.0,180,21,128,1,72,4,2,54.98,0.82,0.0097,22:00:00,0.29,rain,1021.42,cloudy,54.98
2019-05-03,16099.49,1851.5,192,31,144,0,79,6,2,53.38,0.93,0.0009,22:00:00,0.0,rain,1015.8,cloudy,53.38
2019-05-04,17020.4,4859.5,191,72,170,0,93,6,2,61.4,0.82,0.1101,02:00:00,0.0,rain,1009.7,partly-cloudy-day,61.4
2019-05-05,14566.4,,199,0,128,0,71,6,3,51.41,0.95,0.1056,20:00:00,1.0,rain,1009.73,rain,51.41
2019-05-06,13520.5,2461.5,165,38,128,0,75,4,2,57.94,0.65,0.0257,00:00:00,0.0,rain,1017.95,cloudy,57.94
2019-05-07,14714.75,1316.0,191,18,117,4,88,0,0,64.16,0.7,0.0618,21:00:00,0.0,rain,1018.86,partly-cloudy-day,64.16
2019-05-08,12407.19,1442.5,169,22,119,0,72,0,0,60.1,0.61,0.0013,02:00:00,0.0,rain,1022.77,clear-day,60.1
2019-05-09,16126.6,178.0,191,4,130,0,65,4,2,54.06,0.7,0.0,05:01:00,0.0,none,1024.74,cloudy,54.06
2019-05-10,19271.04,5042.5,203,67,172,0,98,0,0,70.89,0.68,0.0143,14:00:00,0.0,rain,1013.26,partly-cloudy-day,70.89
2019-05-11,18350.18,2363.5,201,38,139,0,100,4,2,65.71,0.42,0.0175,04:00:00,0.0,rain,1015.19,cloudy,65.71
2019-05-12,12262.59,,168,0,114,2,52,2,1,40.12,0.92,0.1532,14:00:00,0.39,rain,1011.93,rain,45.06
2019-05-13,13163.0,,180,0,134,0,46,10,3,42.66,0.91,0.1593,18:00:00,0.55,rain,1009.95,rain,47.15
2019-05-14,14125.75,,162,0,124,0,38,16,4,48.62,0.9,0.0773,20:00:00,0.85,rain,1009.37,rain,49.19
2019-05-15,14089.71,3511.5,173,53,135,0,91,6,2,63.09,0.55,0.005,00:00:00,0.0,rain,1009.21,partly-cloudy-day,63.09
2019-05-16,14078.49,4345.0,170,65,136,0,99,2,1,67.45,0.43,0.0117,05:00:00,0.0,rain,1010.57,partly-cloudy-day,67.45
2019-05-17,17464.99,3885.5,184,53,146,0,91,4,2,74.86,0.54,0.031,22:00:00,0.0,rain,1006.66,partly-cloudy-day,74.86
2019-05-18,18383.4,6252.0,209,73,154,0,128,3,1,64.65,0.49,0.0003,00:00:00,0.0,none,1016.08,partly-cloudy-day,64.65
2019-05-19,13382.38,4178.25,189,68,146,0,111,2,1,71.92,0.77,0.011,08:00:00,0.0,rain,1013.06,partly-cloudy-day,71.48
2019-05-20,13036.25,3997.25,182,68,128,4,118,14,4,82.07,0.47,0.1401,02:00:00,0.01,rain,1005.72,partly-cloudy-day,81.72
2019-05-21,17862.91,4445.0,186,62,119,3,126,12,4,69.28,0.24,0.0,05:01:00,0.0,none,1015.15,partly-cloudy-day,69.28
2019-05-22,13316.46,4139.0,172,63,124,2,109,7,3,70.35,0.32,0.0,05:01:00,0.0,none,1022.59,partly-cloudy-day,70.35
2019-05-23,13432.75,2651.75,168,43,126,0,85,0,0,65.8,0.86,0.0811,17:00:00,0.0,rain,1012.62,partly-cloudy-day,65.5
2019-05-24,15825.64,5846.5,190,75,132,0,133,2,1,70.42,0.46,0.0015,00:00:00,0.0,rain,1017.51,partly-cloudy-day,70.42
2019-05-25,30080.0,,22,0,22,0,0,0,0,62.25,0.58,0.0017,23:00:00,0.0,rain,1019.58,partly-cloudy-day,62.25
2019-05-26,17565.74,3298.0,211,39,159,0,91,8,3,72.32,0.8,0.0469,19:00:00,0.4,rain,1011.58,rain,71.69
2019-05-27,13957.99,5125.5,179,75,115,1,138,2,1,77.51,0.35,0.0003,00:00:00,0.0,none,1012.01,partly-cloudy-day,77.51
