date,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature,day_of_week,month
2019-03-14,44.74,0.72,0.0,05:01AM,0.0,none,1018.22,partly-cloudy-night,48.07,3,3
2019-03-15,61.99,0.71,0.1669,10:00PM,0.0,rain,1003.35,partly-cloudy-night,61.99,4,3
2019-03-16,38.68,0.39,0.0123,12:00AM,0.0,rain,1017.83,partly-cloudy-night,44.16,5,3
2019-03-17,36.77,0.29,0.0,05:01AM,0.0,none,1021.39,clear-night,41.98,6,3
2019-03-18,39.9,0.35,0.0,05:01AM,0.0,none,1025.72,partly-cloudy-night,42.11,0,3
2019-03-19,42.42,0.38,0.0014,02:00AM,0.0,rain,1028.75,partly-cloudy-night,44.42,1,3
2019-03-20,38.71,0.61,0.0001,04:00AM,0.0,none,1026.06,clear-night,44.11,2,3
2019-03-21,38.25,0.86,0.0813,12:00AM,0.68,rain,1009.01,rain,44.15,3,3
2019-03-22,40.11,0.51,0.1578,01:00AM,0.0,rain,997.07,partly-cloudy-night,45.9,4,3
2019-03-23,38.91,0.24,0.0001,05:00AM,0.0,none,1017.05,clear-night,45.08,5,3
2019-03-24,57.6,0.23,0.0,05:01AM,0.0,none,1016.86,partly-cloudy-night,57.6,6,3
2019-03-25,45.46,0.47,0.0001,06:00AM,0.0,none,1017.87,cloudy,47.56,0,3
2019-03-26,41.57,0.17,0.0003,02:00PM,0.0,none,1025.38,clear-night,45.53,1,3
2019-03-27,32.96,0.52,0.001,05:00AM,0.0,none,1032.97,clear-night,38.22,2,3
2019-03-28,40.05,0.73,0.0,05:01AM,0.0,none,1024.36,partly-cloudy-night,44.2,3,3
2019-03-29,54.9,0.68,0.0,05:01AM,0.0,none,1018.93,cloudy,54.9,4,3
2019-03-30,56.84,0.58,0.0002,06:00AM,0.0,none,1012.72,partly-cloudy-night,56.84,5,3
2019-03-31,40.34,0.47,0.0212,01:00PM,0.0,rain,1010.07,partly-cloudy-night,46.28,6,3
2019-04-01,40.15,0.26,0.0,05:01AM,0.0,none,1026.03,clear-night,43.72,0,4
2019-04-02,39.73,0.62,0.0031,11:00PM,0.0,rain,1022.99,cloudy,43.98,1,4
2019-04-03,63.56,0.15,0.0083,03:00AM,0.0,rain,1016.21,clear-night,63.56,2,4
2019-04-04,54.78,0.22,0.0014,12:00PM,0.0,rain,1028.35,clear-night,54.78,3,4
2019-04-05,33.61,0.89,0.0334,11:00PM,0.91,rain,1027.13,rain,38.26,4,4
2019-04-06,61.5,0.44,0.0201,12:00AM,0.0,rain,1021.59,clear-night,61.5,5,4
2019-04-07,55.3,0.66,0.0,05:01AM,0.0,none,1020.13,partly-cloudy-night,55.3,6,4
2019-04-08,72.84,0.46,0.0781,03:00AM,0.0,rain,1005.49,partly-cloudy-night,72.84,0,4
2019-04-09,43.14,0.96,0.0246,07:00PM,0.55,rain,1002.22,rain,45.2,1,4
2019-04-10,53.14,0.36,0.0011,02:00PM,0.0,rain,1014.03,clear-night,53.14,2,4
2019-04-11,44.01,0.44,0.0,05:01AM,0.0,none,1025.17,cloudy,46.44,3,4
2019-04-12,60.18,0.85,0.1513,11:00PM,0.27,rain,1020.16,cloudy,60.18,4,4
2019-04-13,66.4,0.68,0.1411,06:00AM,0.0,rain,1015.83,clear-night,66.4,5,4
2019-04-14,60.34,0.93,0.0041,11:00PM,0.0,rain,1005.07,cloudy,60.25,6,4
2019-04-15,43.45,0.52,0.668,05:00AM,0.0,rain,1004.4,partly-cloudy-day,49.03,0,4
2019-04-16,60.61,0.28,0.0015,05:00PM,0.0,rain,1014.9,partly-cloudy-day,60.61,1,4
2019-04-17,52.1,0.46,0.0021,03:00PM,0.0,rain,1021.89,partly-cloudy-day,52.1,2,4
2019-04-18,57.36,0.78,0.0001,06:00AM,0.0,none,1011.85,partly-cloudy-day,57.36,3,4
2019-04-19,64.5,0.81,0.0251,10:00PM,0.0,rain,1007.6,cloudy,64.5,4,4
2019-04-20,56.8,0.74,0.1668,03:00AM,0.0,rain,1009.76,partly-cloudy-day,56.8,5,4
2019-04-21,57.6,0.66,0.0052,05:00AM,0.0,rain,1017.73,partly-cloudy-day,57.6,6,4
2019-04-22,58.02,0.94,0.0786,04:00PM,0.42,rain,1015.6,rain,58.02,0,4
2019-04-23,62.85,0.64,0.0013,12:00AM,0.0,rain,1010.15,partly-cloudy-day,62.85,1,4
2019-04-24,66.84,0.34,0.0168,01:00AM,0.0,rain,1009.35,clear-day,66.84,2,4
2019-04-25,52.44,0.78,0.0101,07:00PM,0.1,rain,1013.7,cloudy,52.44,3,4
2019-04-26,57.5,0.96,0.1243,01:00PM,0.39,rain,994.6,rain,57.5,4,4
2019-04-27,56.21,0.39,0.0217,04:00AM,0.0,rain,1007.28,clear-day,56.21,5,4
2019-04-28,46.66,0.69,0.0,05:01AM,0.0,none,1020.0,partly-cloudy-day,49.86,6,4
2019-04-29,50.21,0.54,0.0,05:01AM,0.0,none,1026.22,partly-cloudy-day,50.21,0,4
2019-04-30,56.14,0.76,0.0259,05:00AM,0.0,rain,1026.83,partly-cloudy-day,56.14,1,4
2019-05-01,50.04,0.92,0.0008,09:00PM,0.0,rain,1025.62,cloudy,50.04,2,5
2019-05-02,55.25,0.83,0.0097,10:00PM,0.29,rain,1021.41,cloudy,55.25,3,5
2019-05-03,53.54,0.94,0.0746,12:00AM,0.0,rain,1015.8,cloudy,53.54,4,5
2019-05-04,61.38,0.83,0.1101,02:00AM,0.0,rain,1009.88,partly-cloudy-day,61.38,5,5
2019-05-05,51.61,0.96,0.1056,08:00PM,1.0,rain,1009.73,rain,51.61,6,5
2019-05-06,58.01,0.66,0.0257,12:00AM,0.0,rain,1017.88,cloudy,58.01,0,5
2019-05-07,64.27,0.71,0.0618,09:00PM,0.0,rain,1018.86,partly-cloudy-day,64.27,1,5
2019-05-08,60.12,0.63,0.0013,02:00AM,0.0,rain,1022.75,clear-day,60.12,2,5
2019-05-09,54.41,0.7,0.0,05:01AM,0.0,none,1024.7,cloudy,54.41,3,5
2019-05-10,71.02,0.69,0.0143,02:00PM,0.0,rain,1013.24,partly-cloudy-day,70.99,4,5
2019-05-11,65.63,0.43,0.0175,04:00AM,0.0,rain,1015.11,cloudy,65.63,5,5
2019-05-12,40.43,0.92,0.1532,02:00PM,0.39,rain,1011.93,rain,45.31,6,5
2019-05-13,42.71,0.93,0.1593,06:00PM,0.55,rain,1009.97,rain,47.19,0,5
2019-05-14,48.08,0.94,0.0773,08:00PM,0.85,rain,1009.37,rain,48.72,1,5
2019-05-15,63.01,0.56,0.005,12:00AM,0.0,rain,1009.21,partly-cloudy-day,63.01,2,5
2019-05-16,67.42,0.42,0.0117,05:00AM,0.0,rain,1010.53,partly-cloudy-day,67.42,3,5
2019-05-17,74.95,0.55,0.031,10:00PM,0.0,rain,1006.66,partly-cloudy-day,74.95,4,5
2019-05-18,64.7,0.49,0.0003,12:00AM,0.0,none,1016.1,partly-cloudy-day,64.7,5,5
2019-05-19,71.99,0.77,0.011,08:00AM,0.0,rain,1013.02,partly-cloudy-day,71.5,6,5
2019-05-20,82.36,0.47,0.1401,02:00AM,0.01,rain,1005.71,partly-cloudy-day,82.01,0,5
2019-05-21,69.54,0.25,0.0,05:01AM,0.0,none,1015.14,partly-cloudy-day,69.54,1,5
2019-05-22,70.62,0.33,0.0,05:01AM,0.0,none,1022.58,partly-cloudy-day,70.62,2,5
2019-05-23,65.97,0.86,0.0811,05:00PM,0.0,rain,1012.62,partly-cloudy-day,65.65,3,5
2019-05-24,70.58,0.47,0.0015,12:00AM,0.0,rain,1017.47,partly-cloudy-day,70.58,4,5
2019-05-25,62.51,0.58,0.0026,12:00AM,0.0,rain,1019.61,partly-cloudy-day,62.51,5,5
2019-05-26,72.59,0.81,0.0469,07:00PM,0.4,rain,1011.57,rain,71.91,6,5
2019-05-27,77.88,0.36,0.0003,12:00AM,0.0,none,1012.01,partly-cloudy-day,77.88,0,5
2019-05-28,69.28,0.83,0.0581,10:00PM,0.0,rain,1004.7,partly-cloudy-day,68.78,1,5
2019-05-29,56.93,0.96,0.4723,06:00PM,1.0,rain,1007.09,rain,56.93,2,5
2019-05-30,62.55,0.96,0.3532,07:00PM,1.0,rain,1005.95,rain,62.15,3,5
2019-05-31,76.69,0.49,0.0226,01:00AM,0.0,rain,1007.85,partly-cloudy-day,76.69,4,5
2019-06-01,69.78,0.68,0.0023,12:00AM,0.0,rain,1008.67,partly-cloudy-day,69.78,5,6
2019-06-02,74.92,0.64,0.0729,10:00PM,0.0,rain,1004.36,partly-cloudy-day,74.75,6,6
2019-06-03,68.17,0.29,0.0056,12:00AM,0.0,rain,1014.78,clear-day,68.17,0,6
2019-06-04,69.97,0.37,0.0006,11:00AM,0.0,none,1016.41,partly-cloudy-day,69.97,1,6
2019-06-05,76.35,0.71,0.0003,04:00PM,0.0,none,1007.12,partly-cloudy-day,75.75,2,6
2019-06-06,79.74,0.5,0.0968,01:00AM,0.0,rain,1008.61,partly-cloudy-day,79.72,3,6
2019-06-07,70.09,0.76,0.0004,05:00PM,0.0,rain,1014.18,partly-cloudy-day,69.83,4,6
2019-06-08,71.29,0.4,0.0001,01:00AM,0.0,none,1022.45,partly-cloudy-day,71.29,5,6
2019-06-09,69.81,0.36,0.0,05:01AM,0.0,none,1025.03,clear-day,69.81,6,6
2019-06-10,68.52,0.97,0.1024,03:00PM,0.0,rain,1013.24,cloudy,67.49,0,6
2019-06-11,75.17,0.3,0.1434,04:00AM,0.0,rain,1015.6,clear-day,75.17,1,6
2019-06-12,66.94,0.5,0.0,05:01AM,0.0,none,1020.59,partly-cloudy-day,66.94,2,6
2019-06-13,64.59,0.74,0.1757,10:00AM,0.0,rain,1007.32,cloudy,64.59,3,6
2019-06-14,74.34,0.32,0.0217,12:00AM,0.0,rain,1014.42,partly-cloudy-day,74.34,4,6
2019-06-15,77.48,0.42,0.0063,12:00AM,0.0,rain,1015.07,partly-cloudy-day,77.48,5,6
2019-06-16,76.35,0.74,0.0092,08:00PM,0.15,rain,1009.46,partly-cloudy-day,75.63,6,6
2019-06-17,74.0,0.74,0.0037,02:00AM,0.0,rain,1015.15,partly-cloudy-day,73.47,0,6
