date,sales,covers,outside,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,day_of_week,month,closed,sales_per_cover,temp_very_cold,temp_cold,temp_warm,temp_hot,temp_very_hot
2017-11-16,16831.98,194.0,0,0.63,0.0293,07:00AM,0.0,rain,1011.5,clear-night,3,11,0,86.76278350515463,0.0,0.0,1.0,0.0,0.0
2017-11-17,16040.229999999998,188.0,0,0.44,0.0,05:01AM,0.0,none,1018.7,clear-night,4,11,0,85.32037234042552,0.0,0.0,1.0,0.0,0.0
2017-11-18,19809.02,233.0,0,0.87,0.0304,07:00PM,0.84,rain,1001.71,rain,5,11,0,85.01725321888412,0.0,0.0,1.0,0.0,0.0
2017-11-19,16132.04,212.0,0,0.54,0.0443,05:00AM,0.0,rain,1006.56,partly-cloudy-night,6,11,0,76.0945283018868,0.0,0.0,1.0,0.0,0.0
2017-11-20,14078.5,176.0,0,0.53,0.0,05:01AM,0.0,none,1019.79,clear-night,0,11,0,79.99147727272727,0.0,0.0,1.0,0.0,0.0
2017-11-21,16669.8,195.0,0,0.65,0.0,05:01AM,0.0,none,1017.78,clear-night,1,11,0,85.48615384615384,0.0,0.0,1.0,0.0,0.0
2017-11-22,15824.55,194.0,0,0.59,0.0373,09:00AM,0.0,rain,1017.64,partly-cloudy-night,2,11,0,81.56984536082474,0.0,1.0,0.0,0.0,0.0
2017-11-23,0.0,0.0,0,0.59,0.0,05:01AM,0.0,none,1016.7,partly-cloudy-night,3,11,1,0.0,0.0,1.0,0.0,0.0,0.0
2017-11-24,12927.240000000002,187.0,0,0.6,0.0,05:01AM,0.0,none,1015.17,clear-night,4,11,0,69.12962566844921,0.0,0.0,1.0,0.0,0.0
2017-11-25,14833.24,211.0,0,0.57,0.0,05:01AM,0.0,none,1006.25,partly-cloudy-night,5,11,0,70.29971563981043,0.0,0.0,1.0,0.0,0.0
2017-11-26,12832.36,193.0,0,0.58,0.0,05:01AM,0.0,none,1015.72,clear-night,6,11,0,66.48891191709845,0.0,0.0,1.0,0.0,0.0
2017-11-27,12281.51,183.0,0,0.51,0.0,05:01AM,0.0,none,1023.33,clear-night,0,11,0,67.11207650273224,0.0,0.0,1.0,0.0,0.0
2017-11-28,15149.48,187.0,0,0.79,0.0,05:01AM,0.0,none,1025.62,clear-night,1,11,0,81.01326203208556,0.0,0.0,1.0,0.0,0.0
2017-11-29,14774.669999999998,177.0,0,0.47,0.0,05:01AM,0.0,none,1025.25,clear-night,2,11,0,83.47271186440678,0.0,0.0,1.0,0.0,0.0
2017-11-30,14446.5,175.0,0,0.81,0.0085,12:00AM,0.0,rain,1018.02,partly-cloudy-night,3,11,0,82.55142857142857,0.0,0.0,1.0,0.0,0.0
2017-12-01,15761.27,180.0,0,0.63,0.0085,12:00AM,0.0,rain,1025.14,clear-night,4,12,0,87.56261111111111,0.0,0.0,1.0,0.0,0.0
2017-12-02,17556.11,224.0,0,0.7,0.0,05:01AM,0.0,none,1023.91,partly-cloudy-night,5,12,0,78.37549107142857,0.0,0.0,1.0,0.0,0.0
2017-12-03,15075.48,206.0,0,0.82,0.0,05:01AM,0.0,none,1024.44,partly-cloudy-night,6,12,0,73.18194174757281,0.0,0.0,1.0,0.0,0.0
2017-12-04,19433.48,181.0,0,0.76,0.0,05:01AM,0.0,none,1030.14,cloudy,0,12,0,107.36729281767956,0.0,0.0,1.0,0.0,0.0
2017-12-05,13039.21,187.0,0,0.93,0.07,10:00PM,0.67,rain,1013.04,rain,1,12,0,69.72839572192512,0.0,0.0,0.0,1.0,0.0
2017-12-06,12937.31,178.0,0,0.46,0.0368,12:00AM,0.0,rain,1016.35,partly-cloudy-night,2,12,0,72.68151685393258,0.0,1.0,0.0,0.0,0.0
2017-12-07,19497.05,172.0,0,0.51,0.0,05:01AM,0.0,none,1016.32,partly-cloudy-night,3,12,0,113.35494186046512,0.0,1.0,0.0,0.0,0.0
2017-12-08,18926.06,221.0,0,0.5,0.0,05:01AM,0.0,none,1016.63,partly-cloudy-night,4,12,0,85.63828054298644,0.0,1.0,0.0,0.0,0.0
2017-12-09,15644.28,211.0,0,0.93,0.0005,04:00PM,0.0,snow,1006.79,cloudy,5,12,0,74.14350710900474,0.0,1.0,0.0,0.0,0.0
2017-12-10,14265.0,190.0,0,0.62,0.0216,02:00PM,0.0,rain,1016.46,partly-cloudy-night,6,12,0,75.07894736842105,0.0,1.0,0.0,0.0,0.0
2017-12-11,9477.75,175.0,0,0.62,0.0029,01:00PM,0.0,rain,1016.45,partly-cloudy-night,0,12,0,54.15857142857143,0.0,1.0,0.0,0.0,0.0
2017-12-12,13767.97,178.0,0,0.71,0.001,02:00PM,0.0,rain,998.36,cloudy,1,12,0,77.34814606741573,0.0,1.0,0.0,0.0,0.0
2017-12-13,13246.48,180.0,0,0.46,0.0,05:01AM,0.0,none,1005.2,clear-night,2,12,0,73.59155555555556,1.0,0.0,0.0,0.0,0.0
2017-12-14,12647.89,183.0,0,0.49,0.0045,01:00PM,0.0,snow,1017.65,clear-night,3,12,0,69.11415300546447,1.0,0.0,0.0,0.0,0.0
2017-12-15,14550.3,203.0,0,0.87,0.0,06:00PM,0.0,none,1013.27,cloudy,4,12,0,71.67635467980296,0.0,1.0,0.0,0.0,0.0
2017-12-16,13835.17,202.0,0,0.66,0.0062,02:00PM,0.0,rain,1020.7,cloudy,5,12,0,68.49094059405941,0.0,1.0,0.0,0.0,0.0
2017-12-17,18217.0,219.0,0,0.71,0.0014,02:00PM,0.0,rain,1025.04,partly-cloudy-night,6,12,0,83.18264840182648,0.0,1.0,0.0,0.0,0.0
2017-12-18,13820.6,172.0,0,0.72,0.0006,03:00AM,0.0,rain,1014.85,cloudy,0,12,0,80.35232558139535,0.0,0.0,1.0,0.0,0.0
2017-12-19,15659.839999999995,206.0,1,0.59,0.0,05:01AM,0.0,none,1007.8,clear-night,1,12,0,76.018640776699,0.0,0.0,1.0,0.0,0.0
2017-12-20,18482.14,186.0,0,0.49,0.0,05:01AM,0.0,none,1016.67,clear-night,2,12,0,99.3663440860215,0.0,1.0,0.0,0.0,0.0
2017-12-21,14255.11,203.0,0,0.5,0.0,05:01AM,0.0,none,1025.15,partly-cloudy-night,3,12,0,70.22221674876847,0.0,1.0,0.0,0.0,0.0
2017-12-22,14888.14,219.0,0,0.79,0.0,05:01AM,0.0,none,1020.91,cloudy,4,12,0,67.98237442922374,0.0,0.0,1.0,0.0,0.0
2017-12-23,14996.86,206.0,0,0.93,0.0768,01:00PM,0.95,rain,1008.08,rain,5,12,0,72.80029126213593,0.0,0.0,1.0,0.0,0.0
2017-12-24,-3150.0,0.0,0,0.67,0.0032,12:00AM,0.0,rain,1017.73,cloudy,6,12,1,0.0,0.0,1.0,0.0,0.0,0.0
2017-12-25,0.0,0.0,0,0.47,0.02,06:00AM,0.0,rain,1021.62,partly-cloudy-night,0,12,1,0.0,1.0,0.0,0.0,0.0,0.0
2017-12-26,13796.17,204.0,0,0.47,0.0,05:01AM,0.0,none,1030.78,clear-night,1,12,0,67.62828431372549,0.0,1.0,0.0,0.0,0.0
2017-12-27,13399.65,192.0,0,0.44,0.0,05:01AM,0.0,none,1033.21,clear-night,2,12,0,69.78984375,1.0,0.0,0.0,0.0,0.0
2017-12-28,17199.480000000003,209.0,0,0.44,0.0,05:01AM,0.0,none,1032.87,clear-night,3,12,0,82.29416267942585,1.0,0.0,0.0,0.0,0.0
2017-12-29,16439.64,222.0,0,0.54,0.0,05:01AM,0.0,none,1025.69,clear-night,4,12,0,74.05243243243243,1.0,0.0,0.0,0.0,0.0
2017-12-30,14915.91,205.0,1,0.77,0.0,05:01AM,0.0,none,1015.77,clear-night,5,12,0,72.76053658536586,1.0,0.0,0.0,0.0,0.0
2017-12-31,15399.589999999998,205.0,0,0.54,0.0,05:01AM,0.0,none,1026.98,clear-night,6,12,0,75.11995121951219,1.0,0.0,0.0,0.0,0.0
2018-01-01,381.0,0.0,0,0.47,0.0,05:01AM,0.0,none,1028.52,clear-night,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0
2018-01-02,11791.75,171.0,1,0.56,0.0,05:01AM,0.0,none,1027.42,clear-night,1,1,0,68.95760233918129,1.0,0.0,0.0,0.0,0.0
2018-01-03,12052.11,161.0,1,0.55,0.0,05:01AM,0.0,none,1020.65,partly-cloudy-night,2,1,0,74.85782608695652,0.0,1.0,0.0,0.0,0.0
2018-01-04,12396.98,174.0,0,0.73,0.0003,11:00AM,0.0,snow,997.31,partly-cloudy-night,3,1,0,71.24701149425287,1.0,0.0,0.0,0.0,0.0
2018-01-05,16431.14,182.0,0,0.42,0.0,05:01AM,0.0,none,1015.74,clear-night,4,1,0,90.280989010989,1.0,0.0,0.0,0.0,0.0
2018-01-06,17706.94,209.0,0,0.43,0.0,05:01AM,0.0,none,1029.0,clear-night,5,1,0,84.7222009569378,1.0,0.0,0.0,0.0,0.0
2018-01-07,12113.59,182.0,0,0.49,0.0,05:01AM,0.0,none,1031.31,partly-cloudy-night,6,1,0,66.55818681318681,1.0,0.0,0.0,0.0,0.0
2018-01-08,10500.13,190.0,0,0.76,0.0,05:01AM,0.0,none,1019.07,cloudy,0,1,0,55.26384210526315,0.0,1.0,0.0,0.0,0.0
2018-01-09,13713.21,188.0,0,0.59,0.0047,01:00PM,0.0,rain,1026.83,clear-night,1,1,0,72.94260638297872,0.0,1.0,0.0,0.0,0.0
2018-01-10,13153.22,184.0,0,0.77,0.0,05:01AM,0.0,none,1031.57,cloudy,2,1,0,71.48489130434783,0.0,1.0,0.0,0.0,0.0
2018-01-11,13116.3,175.0,0,0.9,0.0,05:01AM,0.0,none,1025.15,partly-cloudy-night,3,1,0,74.95028571428571,0.0,0.0,1.0,0.0,0.0
2018-01-12,16269.51,218.0,0,0.96,0.1302,04:00PM,0.96,rain,1005.51,rain,4,1,0,74.63077981651377,0.0,0.0,0.0,1.0,0.0
2018-01-13,14049.11,217.0,0,0.57,0.0361,04:00AM,0.0,rain,1025.25,clear-night,5,1,0,64.74244239631336,1.0,0.0,0.0,0.0,0.0
2018-01-14,14887.05,193.0,1,0.44,0.0,05:01AM,0.0,none,1038.4,clear-night,6,1,0,77.13497409326425,1.0,0.0,0.0,0.0,0.0
2018-01-15,14474.18,184.0,1,0.73,0.0,05:01AM,0.0,none,1034.54,clear-night,0,1,0,78.66402173913043,0.0,1.0,0.0,0.0,0.0
2018-01-16,12975.52,178.0,0,0.82,0.0,05:01AM,0.0,none,1029.45,cloudy,1,1,0,72.8961797752809,0.0,1.0,0.0,0.0,0.0
2018-01-17,12990.01,181.0,0,0.73,0.0092,07:00AM,0.0,snow,1022.25,partly-cloudy-night,2,1,0,71.76801104972375,1.0,0.0,0.0,0.0,0.0
2018-01-18,13446.48,157.0,0,0.58,0.0,05:01AM,0.0,none,1017.55,clear-night,3,1,0,85.64636942675159,0.0,1.0,0.0,0.0,0.0
2018-01-19,14100.47,193.0,0,0.58,0.0005,03:00PM,0.0,none,1015.81,clear-night,4,1,0,73.05943005181346,0.0,1.0,0.0,0.0,0.0
2018-01-20,16153.19,213.0,0,0.56,0.0022,11:00AM,0.0,rain,1016.24,partly-cloudy-night,5,1,0,75.83657276995305,0.0,0.0,1.0,0.0,0.0
2018-01-21,13986.0,191.0,0,0.67,0.0,05:01AM,0.0,none,1022.24,cloudy,6,1,0,73.22513089005236,0.0,0.0,1.0,0.0,0.0
2018-01-22,13145.0,179.0,0,0.9,0.0006,03:00AM,0.0,none,1020.52,cloudy,0,1,0,73.43575418994413,0.0,0.0,1.0,0.0,0.0
2018-01-23,14883.92,181.0,1,0.59,0.0585,08:00AM,0.0,rain,1005.12,partly-cloudy-night,1,1,0,82.23160220994475,0.0,0.0,1.0,0.0,0.0
2018-01-24,14518.75,191.0,0,0.56,0.0,05:01AM,0.0,none,1019.71,clear-night,2,1,0,76.01439790575917,0.0,1.0,0.0,0.0,0.0
2018-01-25,14497.44,189.0,0,0.34,0.0,05:01AM,0.0,none,1034.11,clear-night,3,1,0,76.70603174603175,0.0,1.0,0.0,0.0,0.0
2018-01-26,15793.57,198.0,0,0.63,0.0,05:01AM,0.0,none,1038.33,clear-night,4,1,0,79.76550505050506,0.0,1.0,0.0,0.0,0.0
2018-01-27,17697.83,216.0,0,0.67,0.0,05:01AM,0.0,none,1025.88,partly-cloudy-night,5,1,0,81.93439814814816,0.0,0.0,1.0,0.0,0.0
2018-01-28,15862.86,220.0,0,0.78,0.0273,06:00AM,0.0,rain,1024.27,partly-cloudy-night,6,1,0,72.1039090909091,0.0,0.0,1.0,0.0,0.0
2018-01-29,11993.61,179.0,0,0.66,0.0,05:01AM,0.0,none,1017.83,cloudy,0,1,0,67.00340782122905,0.0,1.0,0.0,0.0,0.0
2018-01-30,11373.45,162.0,0,0.57,0.0058,01:00PM,0.0,snow,1019.66,cloudy,1,1,0,70.20648148148149,1.0,0.0,0.0,0.0,0.0
2018-01-31,14233.5,177.0,0,0.53,0.0,05:01AM,0.0,none,1018.58,partly-cloudy-night,2,1,0,80.41525423728814,0.0,1.0,0.0,0.0,0.0
2018-02-01,15137.0,169.0,0,0.75,0.0185,12:00AM,0.23,rain,1013.1,cloudy,3,2,0,89.5680473372781,0.0,0.0,1.0,0.0,0.0
2018-02-02,16261.74,182.0,0,0.46,0.0471,03:00AM,0.0,rain,1025.54,clear-night,4,2,0,89.35021978021977,1.0,0.0,0.0,0.0,0.0
2018-02-03,17275.07,214.0,0,0.49,0.0,05:01AM,0.0,none,1028.83,clear-night,5,2,0,80.7246261682243,1.0,0.0,0.0,0.0,0.0
2018-02-04,0.0,0.0,0,0.94,0.1468,10:00PM,1.0,rain,1008.41,rain,6,2,1,0.0,0.0,0.0,1.0,0.0,0.0
2018-02-05,12881.65,171.0,0,0.49,0.0265,12:00AM,0.0,rain,1025.2,clear-night,0,2,0,75.3312865497076,0.0,1.0,0.0,0.0,0.0
2018-02-06,12596.82,157.0,0,0.68,0.0,05:01AM,0.0,none,1032.04,clear-night,1,2,0,80.23452229299363,0.0,1.0,0.0,0.0,0.0
2018-02-07,11271.75,191.0,0,0.91,0.0929,07:00PM,0.97,rain,1013.75,rain,2,2,0,59.01439790575916,0.0,1.0,0.0,0.0,0.0
2018-02-08,16081.5,183.0,0,0.58,0.0003,12:00AM,0.0,none,1030.57,partly-cloudy-night,3,2,0,87.87704918032787,0.0,1.0,0.0,0.0,0.0
2018-02-09,18509.32,219.0,0,0.72,0.0,05:01AM,0.0,none,1031.62,partly-cloudy-night,4,2,0,84.51744292237443,0.0,1.0,0.0,0.0,0.0
2018-02-10,15810.230000000005,207.0,0,0.94,0.0822,08:00PM,1.0,rain,1018.3,rain,5,2,0,76.37792270531403,0.0,0.0,1.0,0.0,0.0
2018-02-11,15937.24,202.0,0,0.94,0.0964,10:00AM,0.4,rain,1011.85,rain,6,2,0,78.89722772277227,0.0,0.0,1.0,0.0,0.0
2018-02-12,16637.839999999997,195.0,0,0.4,0.0003,12:00AM,0.0,none,1035.4,clear-night,0,2,0,85.32225641025639,0.0,1.0,0.0,0.0,0.0
2018-02-13,13257.24,189.0,0,0.69,0.0,05:01AM,0.0,none,1039.59,cloudy,1,2,0,70.14412698412698,0.0,1.0,0.0,0.0,0.0
2018-02-14,15317.94,185.0,0,0.73,0.0201,12:00AM,0.0,rain,1019.81,partly-cloudy-night,2,2,0,82.79967567567567,0.0,0.0,1.0,0.0,0.0
2018-02-15,14609.26,198.0,0,0.84,0.026000000000000002,12:00AM,0.0,rain,1007.14,partly-cloudy-night,3,2,0,73.78414141414142,0.0,0.0,0.0,1.0,0.0
2018-02-16,14064.83,193.0,0,0.6,0.026000000000000002,12:00AM,0.0,rain,1015.21,partly-cloudy-night,4,2,0,72.87476683937824,0.0,1.0,0.0,0.0,0.0
2018-02-17,15503.48,213.0,0,0.91,0.0052,11:00PM,0.18,snow,1021.63,fog,5,2,0,72.7862910798122,0.0,1.0,0.0,0.0,0.0
2018-02-18,17342.63,225.0,0,0.66,0.0726,01:00PM,0.0,rain,1032.39,clear-night,6,2,0,77.07835555555556,0.0,1.0,0.0,0.0,0.0
2018-02-19,13904.0,183.0,0,0.93,0.0116,09:00PM,0.73,rain,1027.96,rain,0,2,0,75.97814207650273,0.0,0.0,1.0,0.0,0.0
2018-02-20,12742.07,162.0,0,0.81,0.0008,12:00AM,0.0,none,1026.56,clear-night,1,2,0,78.65475308641975,0.0,0.0,0.0,1.0,0.0
2018-02-21,13815.33,185.0,0,0.71,0.0129,10:00PM,0.16,rain,1025.94,partly-cloudy-night,2,2,0,74.67745945945946,0.0,0.0,0.0,1.0,0.0
2018-02-22,15877.63,179.0,0,0.9,0.0397,05:00PM,0.0,rain,1037.07,cloudy,3,2,0,88.70184357541899,0.0,1.0,0.0,0.0,0.0
2018-02-23,13772.15,178.0,0,0.94,0.0251,07:00PM,0.51,rain,1025.58,rain,4,2,0,77.37162921348315,0.0,0.0,1.0,0.0,0.0
2018-02-24,22876.76,210.0,0,0.9,0.0201,05:00PM,0.38,rain,1022.6,rain,5,2,0,108.93695238095238,0.0,0.0,1.0,0.0,0.0
2018-02-25,13971.81,196.0,0,0.94,0.1377,07:00AM,0.0,rain,1016.35,cloudy,6,2,0,71.28474489795919,0.0,0.0,1.0,0.0,0.0
2018-02-26,17876.87,167.0,0,0.56,0.0,05:01AM,0.0,none,1023.03,clear-night,0,2,0,107.04712574850299,0.0,0.0,1.0,0.0,0.0
2018-02-27,13987.64,170.0,0,0.54,0.0,05:01AM,0.0,none,1024.79,clear-night,1,2,0,82.28023529411765,0.0,0.0,1.0,0.0,0.0
2018-02-28,12350.94,162.0,0,0.58,0.0,05:01AM,0.0,none,1012.5,partly-cloudy-night,2,2,0,76.24037037037037,0.0,0.0,1.0,0.0,0.0
2018-03-01,14255.8,180.0,0,0.69,0.1191,11:00PM,0.0,rain,1003.74,cloudy,3,3,0,79.19888888888889,0.0,0.0,1.0,0.0,0.0
2018-03-02,13590.15,184.0,0,0.87,0.1685,04:00AM,0.7,rain,1003.7,sleet,4,3,0,73.85951086956521,0.0,1.0,0.0,0.0,0.0
2018-03-03,18256.16,221.0,0,0.67,0.0019,11:00AM,0.0,rain,1019.53,cloudy,5,3,0,82.60705882352941,0.0,1.0,0.0,0.0,0.0
2018-03-04,14359.569999999998,187.0,0,0.51,0.0,05:01AM,0.0,none,1019.61,partly-cloudy-night,6,3,0,76.78914438502673,0.0,1.0,0.0,0.0,0.0
2018-03-05,13305.0,169.0,0,0.61,0.0,05:01AM,0.0,none,1018.78,partly-cloudy-night,0,3,0,78.72781065088758,0.0,1.0,0.0,0.0,0.0
2018-03-06,11188.94,160.0,0,0.7,0.0,05:01AM,0.0,none,1015.61,partly-cloudy-night,1,3,0,69.930875,0.0,1.0,0.0,0.0,0.0
2018-03-07,13285.18,166.0,0,0.95,0.0376,01:00PM,0.72,snow,1002.8,snow,2,3,0,80.03120481927711,0.0,1.0,0.0,0.0,0.0
2018-03-08,14277.66,163.0,0,0.62,0.0507,01:00PM,0.0,rain,1007.16,cloudy,3,3,0,87.59300613496933,0.0,1.0,0.0,0.0,0.0
2018-03-09,17974.440000000002,196.0,0,0.58,0.0104,01:00PM,0.0,rain,1010.16,partly-cloudy-night,4,3,0,91.70632653061226,0.0,1.0,0.0,0.0,0.0
2018-03-10,19734.19,211.0,0,0.5,0.0006,02:00PM,0.0,rain,1016.63,cloudy,5,3,0,93.52696682464455,0.0,1.0,0.0,0.0,0.0
2018-03-11,13677.669999999998,200.0,0,0.51,0.0,05:01AM,0.0,none,1018.71,clear-night,6,3,0,68.38834999999999,0.0,0.0,1.0,0.0,0.0
2018-03-12,12434.9,169.0,0,0.61,0.0077,12:00AM,0.0,rain,1010.45,cloudy,0,3,0,73.5792899408284,0.0,1.0,0.0,0.0,0.0
2018-03-13,12997.63,180.0,0,0.56,0.0161,01:00PM,0.0,snow,1005.96,partly-cloudy-night,1,3,0,72.20905555555555,0.0,1.0,0.0,0.0,0.0
2018-03-14,13295.0,167.0,0,0.74,0.0,05:01AM,0.0,none,1000.78,cloudy,2,3,0,79.61077844311377,0.0,1.0,0.0,0.0,0.0
2018-03-15,13203.02,187.0,0,0.63,0.0,05:01AM,0.0,none,1001.9,partly-cloudy-night,3,3,0,70.60438502673797,0.0,1.0,0.0,0.0,0.0
2018-03-16,15502.47,195.0,0,0.46,0.0,05:01AM,0.0,none,1012.12,clear-night,4,3,0,79.49984615384615,0.0,1.0,0.0,0.0,0.0
2018-03-17,17215.66,212.0,0,0.33,0.0,05:01AM,0.0,none,1006.75,clear-night,5,3,0,81.20594339622642,0.0,0.0,1.0,0.0,0.0
2018-03-18,14037.34,189.0,0,0.32,0.0,05:01AM,0.0,none,1012.92,clear-night,6,3,0,74.27164021164022,0.0,0.0,1.0,0.0,0.0
2018-03-19,12737.97,195.0,0,0.3,0.0,05:01AM,0.0,none,1014.44,clear-night,0,3,0,65.32292307692308,0.0,0.0,1.0,0.0,0.0
2018-03-20,12845.02,175.0,0,0.48,0.0,05:01AM,0.0,none,1009.88,cloudy,1,3,0,73.4001142857143,0.0,1.0,0.0,0.0,0.0
2018-03-21,13036.93,170.0,0,0.93,0.0056,04:00PM,0.4,snow,1004.72,snow,2,3,0,76.68782352941177,0.0,1.0,0.0,0.0,0.0
2018-03-22,14031.820000000003,174.0,0,0.45,0.0989,01:00PM,0.0,rain,1012.53,clear-night,3,3,0,80.64264367816094,0.0,0.0,1.0,0.0,0.0
2018-03-23,16048.579999999998,205.0,0,0.5,0.0,05:01AM,0.0,none,1016.88,cloudy,4,3,0,78.28575609756096,0.0,0.0,1.0,0.0,0.0
2018-03-24,17664.66,233.0,0,0.36,0.0,05:01AM,0.0,none,1018.35,partly-cloudy-night,5,3,0,75.81399141630901,0.0,0.0,1.0,0.0,0.0
2018-03-25,14533.32,200.0,0,0.55,0.0,05:01AM,0.0,none,1033.49,partly-cloudy-night,6,3,0,72.6666,0.0,0.0,1.0,0.0,0.0
2018-03-26,11714.67,172.0,0,0.62,0.0,05:01AM,0.0,none,1038.76,clear-night,0,3,0,68.1085465116279,0.0,0.0,1.0,0.0,0.0
2018-03-27,13754.0,171.0,0,0.51,0.0008,12:00AM,0.0,none,1025.88,cloudy,1,3,0,80.4327485380117,0.0,0.0,1.0,0.0,0.0
2018-03-28,13569.489999999998,154.0,0,0.78,0.0135,06:00AM,0.0,rain,1016.53,cloudy,2,3,0,88.11357142857142,0.0,0.0,1.0,0.0,0.0
2018-03-29,14332.87,197.0,0,0.93,0.006999999999999999,11:00AM,0.0,rain,1013.04,fog,3,3,0,72.75568527918782,0.0,0.0,1.0,0.0,0.0
2018-03-30,14656.24,219.0,0,0.69,0.0142,06:00PM,0.22,rain,1011.76,cloudy,4,3,0,66.9234703196347,0.0,0.0,1.0,0.0,0.0
2018-03-31,15249.67,208.0,0,0.45,0.0,05:01AM,0.0,none,1021.01,clear-night,5,3,0,73.31572115384616,0.0,0.0,1.0,0.0,0.0
2018-04-01,15046.22,227.0,1,0.4,0.0,05:01AM,0.0,none,1017.29,partly-cloudy-night,6,4,0,66.28290748898678,0.0,0.0,1.0,0.0,0.0
2018-04-02,12480.719999999998,174.0,0,0.73,0.0754,03:00PM,0.15,rain,1020.84,partly-cloudy-night,0,4,0,71.72827586206895,0.0,0.0,1.0,0.0,0.0
2018-04-03,13825.48,174.0,0,0.94,0.0448,01:00PM,0.56,rain,1013.48,rain,1,4,0,79.4567816091954,0.0,0.0,1.0,0.0,0.0
2018-04-04,13318.67,178.0,0,0.38,0.0222,03:00PM,0.0,rain,1005.19,clear-night,2,4,0,74.82398876404494,0.0,0.0,1.0,0.0,0.0
2018-04-05,12431.53,181.0,0,0.34,0.0,05:01AM,0.0,none,1019.19,partly-cloudy-night,3,4,0,68.68248618784531,0.0,1.0,0.0,0.0,0.0
2018-04-06,18609.07,267.0,1,0.48,0.0209,10:00AM,0.0,rain,1005.38,cloudy,4,4,0,69.69689138576778,0.0,0.0,0.0,1.0,0.0
2018-04-07,19217.6,253.0,1,0.36,0.0,05:01AM,0.0,none,1012.62,cloudy,5,4,0,75.95889328063241,0.0,0.0,1.0,0.0,0.0
2018-04-08,16561.0,218.0,0,0.38,0.0,05:01AM,0.0,none,1014.84,partly-cloudy-night,6,4,0,75.96788990825688,0.0,1.0,0.0,0.0,0.0
2018-04-09,12958.0,180.0,0,0.56,0.0,05:01AM,0.0,none,1021.45,cloudy,0,4,0,71.9888888888889,0.0,0.0,1.0,0.0,0.0
2018-04-10,14129.44,180.0,0,0.44,0.0028,05:00AM,0.0,rain,1021.04,partly-cloudy-night,1,4,0,78.49688888888889,0.0,0.0,1.0,0.0,0.0
2018-04-11,17145.749999999996,197.0,1,0.58,0.0,05:01AM,0.0,none,1018.53,partly-cloudy-night,2,4,0,87.03426395939084,0.0,0.0,1.0,0.0,0.0
2018-04-12,14746.57,208.0,1,0.64,0.0,05:01AM,0.0,none,1010.72,partly-cloudy-night,3,4,0,70.89697115384615,0.0,0.0,0.0,1.0,0.0
2018-04-13,22190.31,288.0,1,0.43,0.0,05:01AM,0.0,none,1010.8,partly-cloudy-night,4,4,0,77.0496875,0.0,0.0,0.0,0.0,1.0
2018-04-14,19007.77,276.0,1,0.73,0.0,05:01AM,0.0,none,1018.78,cloudy,5,4,0,68.86873188405798,0.0,0.0,1.0,0.0,0.0
2018-04-15,15019.12,187.0,0,0.9,0.0548,09:00PM,0.96,rain,1023.36,rain,6,4,0,80.31614973262033,0.0,1.0,0.0,0.0,0.0
2018-04-16,18479.83,180.0,1,0.74,0.3833,10:00AM,0.0,rain,999.49,cloudy,0,4,0,102.66572222222223,0.0,0.0,1.0,0.0,0.0
2018-04-17,11657.1,182.0,0,0.65,0.0,05:01AM,0.0,none,1005.75,cloudy,1,4,0,64.05,0.0,1.0,0.0,0.0,0.0
2018-04-18,16056.62,193.0,1,0.49,0.0,05:01AM,0.0,none,1008.74,clear-night,2,4,0,83.19492227979275,0.0,0.0,1.0,0.0,0.0
2018-04-19,14609.5,168.0,0,0.53,0.0299,03:00PM,0.0,rain,1012.9,partly-cloudy-night,3,4,0,86.96130952380952,0.0,1.0,0.0,0.0,0.0
2018-04-20,15356.5,203.0,1,0.48,0.0,05:01AM,0.0,none,1026.43,clear-night,4,4,0,75.64778325123153,0.0,0.0,1.0,0.0,0.0
2018-04-21,24282.07,295.0,1,0.29,0.0,05:01AM,0.0,none,1026.06,partly-cloudy-night,5,4,0,82.31210169491526,0.0,0.0,0.0,1.0,0.0
2018-04-22,18758.61999999999,230.0,1,0.38,0.0,05:01AM,0.0,none,1027.72,clear-night,6,4,0,81.55921739130432,0.0,0.0,0.0,1.0,0.0
2018-04-23,13654.19,193.0,1,0.58,0.0,05:01AM,0.0,none,1030.73,clear-night,0,4,0,70.74709844559585,0.0,0.0,1.0,0.0,0.0
2018-04-24,12074.46,172.0,1,0.61,0.0121,12:00AM,0.0,rain,1023.58,cloudy,1,4,0,70.20034883720929,0.0,0.0,0.0,1.0,0.0
2018-04-25,14522.48,177.0,0,0.94,0.0756,08:00AM,0.0,rain,1004.61,fog,2,4,0,82.04790960451977,0.0,0.0,0.0,1.0,0.0
2018-04-26,20257.34,269.0,1,0.46,0.0157,02:00AM,0.0,rain,1009.72,clear-night,3,4,0,75.3060966542751,0.0,0.0,0.0,1.0,0.0
2018-04-27,15075.84,200.0,0,0.92,0.0209,12:00PM,0.0,rain,1007.17,cloudy,4,4,0,75.3792,0.0,0.0,1.0,0.0,0.0
2018-04-28,21188.16,269.0,1,0.82,0.0462,09:00PM,0.37,rain,1009.48,rain,5,4,0,78.7663940520446,0.0,0.0,0.0,1.0,0.0
