date,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature,day_of_week,month
2018-12-09,29.06,0.56,0.0003,11:00AM,0.0,none,1023.22,clear-night,32.62,6,12
2018-12-10,33.36,0.53,0.0,05:01AM,0.0,none,1021.57,clear-night,33.36,0,12
2018-12-11,30.09,0.59,0.0,05:01AM,0.0,none,1014.68,clear-night,34.84,1,12
2018-12-12,34.77,0.63,0.0,05:01AM,0.0,none,1023.73,partly-cloudy-night,34.77,2,12
2018-12-13,35.05,0.91,0.0014,01:00PM,0.0,rain,1031.93,cloudy,39.38,3,12
2018-12-14,47.63,0.95,0.0174,12:00AM,0.0,rain,1026.59,cloudy,47.63,4,12
2018-12-15,46.83,0.72,0.0339,02:00AM,0.0,rain,1020.01,partly-cloudy-night,49.62,5,12
2018-12-16,31.58,0.93,0.1232,06:00AM,1.0,rain,1009.24,rain,38.23,6,12
2018-12-17,36.15,0.49,0.0031,01:00AM,0.0,rain,1008.55,cloudy,42.37,0,12
2018-12-18,22.88,0.49,0.0,05:01AM,0.0,none,1021.0,clear-night,30.68,1,12
2018-12-19,35.97,0.65,0.0014,12:00AM,0.0,rain,1020.33,clear-night,35.97,2,12
2018-12-20,40.52,0.96,0.04,07:00PM,1.0,rain,1013.92,rain,44.1,3,12
2018-12-21,54.6,0.95,0.2207,07:00AM,0.0,rain,991.11,cloudy,54.6,4,12
2018-12-22,36.59,0.55,0.0005,07:00AM,0.0,none,1011.63,cloudy,42.7,5,12
2018-12-23,37.08,0.61,0.0003,11:00PM,0.0,none,1019.4,partly-cloudy-night,39.77,6,12
2018-12-24,32.71,0.56,0.0098,04:00AM,0.0,rain,1018.98,partly-cloudy-night,38.91,0,12
2018-12-25,31.65,0.51,0.0,05:01AM,0.0,none,1027.38,partly-cloudy-night,36.65,1,12
2018-12-26,33.33,0.63,0.0,05:01AM,0.0,none,1031.96,clear-night,37.88,2,12
2018-12-27,36.69,0.73,0.0,05:01AM,0.0,none,1035.18,partly-cloudy-night,38.98,3,12
2018-12-28,56.3,0.98,0.1741,11:00AM,0.0,rain,1010.53,cloudy,56.3,4,12
2018-12-29,39.12,0.56,0.0001,06:00AM,0.0,none,1021.35,partly-cloudy-night,43.33,5,12
2018-12-30,37.89,0.77,0.0001,10:00PM,0.0,none,1025.11,partly-cloudy-night,37.89,6,12
2018-12-31,39.04,0.96,0.2171,10:00PM,1.0,rain,1018.4,rain,44.02,0,12
2019-01-01,39.13,0.58,0.1339,12:00AM,0.0,rain,1019.92,partly-cloudy-night,44.3,1,1
2019-01-02,31.89,0.6,0.0,05:01AM,0.0,none,1023.02,cloudy,36.98,2,1
2019-01-03,37.54,0.59,0.0001,07:00AM,0.0,none,1016.97,partly-cloudy-night,37.54,3,1
2019-01-04,41.99,0.76,0.0001,01:00PM,0.0,none,1011.62,clear-night,43.3,4,1
2019-01-05,41.01,0.86,0.0778,03:00AM,0.0,rain,1003.83,partly-cloudy-night,44.61,5,1
2019-01-06,29.87,0.45,0.0001,12:00PM,0.0,none,1022.29,partly-cloudy-night,37.88,6,1
2019-01-07,31.59,0.37,0.0,05:01AM,0.0,none,1028.31,partly-cloudy-night,31.59,0,1
2019-01-08,41.88,0.92,0.0792,12:00AM,0.0,rain,1006.31,cloudy,41.88,1,1
2019-01-09,29.69,0.44,0.0792,12:00AM,0.0,rain,1003.84,partly-cloudy-night,37.46,2,1
2019-01-10,23.23,0.52,0.0,05:01AM,0.0,none,1013.33,partly-cloudy-night,31.68,3,1
2019-01-11,15.96,0.37,0.0,05:01AM,0.0,none,1028.5,clear-night,25.29,4,1
2019-01-12,27.42,0.42,0.0,05:01AM,0.0,none,1033.32,partly-cloudy-night,30.86,5,1
2019-01-13,19.31,0.46,0.0023,02:00AM,0.0,snow,1026.33,clear-night,28.81,6,1
2019-01-14,28.33,0.49,0.0,05:01AM,0.0,none,1021.05,clear-night,28.33,0,1
2019-01-15,30.82,0.57,0.0,05:01AM,0.0,none,1020.61,clear-night,30.82,1,1
2019-01-16,31.54,0.52,0.0,05:01AM,0.0,none,1020.22,partly-cloudy-night,37.71,2,1
2019-01-17,30.07,0.52,0.0,05:01AM,0.0,none,1026.43,partly-cloudy-night,30.07,3,1
2019-01-18,30.8,0.84,0.0034,12:00PM,0.0,snow,1019.73,partly-cloudy-night,34.93,4,1
2019-01-19,30.56,0.81,0.059,12:00AM,0.0,rain,1016.42,cloudy,36.83,5,1
2019-01-20,0.59,0.58,0.1636,03:00AM,0.0,rain,1004.52,clear-night,16.84,6,1
2019-01-21,-2.69,0.47,0.0,05:01AM,0.0,none,1025.65,clear-night,11.51,0,1
2019-01-22,27.08,0.44,0.0,05:01AM,0.0,none,1036.85,partly-cloudy-night,27.08,1,1
2019-01-23,39.12,0.76,0.0,05:01AM,0.0,none,1016.73,partly-cloudy-night,41.9,2,1
2019-01-24,33.21,0.67,0.218,12:00PM,0.0,rain,1002.95,cloudy,40.28,3,1
2019-01-25,25.69,0.31,0.0,05:01AM,0.0,none,1019.69,clear-night,32.9,4,1
2019-01-26,32.16,0.48,0.0,05:01AM,0.0,none,1024.2,cloudy,32.16,5,1
2019-01-27,39.12,0.54,0.0001,10:00PM,0.0,none,1014.89,partly-cloudy-night,41.88,6,1
2019-01-28,21.87,0.42,0.0,05:01AM,0.0,none,1017.62,clear-night,26.56,0,1
2019-01-29,32.43,0.9,0.0611,08:00PM,1.0,rain,1009.78,rain,38.72,1,1
2019-01-30,-6.15,0.31,0.005,04:00PM,0.0,rain,1020.8,clear-night,10.19,2,1
2019-01-31,3.27,0.36,0.0,05:01AM,0.0,none,1029.83,clear-night,14.38,3,1
2019-02-01,13.47,0.46,0.0001,04:00PM,0.0,none,1029.07,clear-night,19.27,4,2
2019-02-02,22.29,0.65,0.0,05:01AM,0.0,none,1018.83,partly-cloudy-night,31.06,5,2
2019-02-03,36.68,0.78,0.0,05:01AM,0.0,none,1020.54,clear-night,39.55,6,2
2019-02-04,43.39,0.75,0.0,05:01AM,0.0,none,1016.21,clear-night,43.39,0,2
2019-02-05,53.19,0.66,0.0002,04:00AM,0.0,none,1016.41,clear-night,53.19,1,2
2019-02-06,35.02,0.92,0.1027,10:00PM,1.0,rain,1019.23,rain,40.61,2,2
2019-02-07,40.88,0.92,0.0822,12:00AM,0.0,rain,1018.97,cloudy,42.74,3,2
2019-02-08,30.8,0.37,0.0844,02:00AM,0.0,rain,1020.28,clear-night,39.41,4,2
2019-02-09,22.52,0.4,0.0,05:01AM,0.0,none,1039.53,clear-night,29.08,5,2
2019-02-10,29.1,0.38,0.0,05:01AM,0.0,none,1030.44,partly-cloudy-night,33.49,6,2
2019-02-11,31.17,0.48,0.0019,11:00AM,0.0,snow,1027.73,partly-cloudy-night,35.26,0,2
2019-02-12,26.44,0.96,0.0435,12:00AM,0.73,rain,1011.93,rain,34.34,1,2
2019-02-13,25.83,0.53,0.0435,12:00AM,0.0,rain,1009.88,clear-night,34.32,2,2
2019-02-14,40.46,0.45,0.0082,01:00PM,0.0,rain,1017.1,partly-cloudy-night,40.46,3,2
2019-02-15,52.03,0.64,0.0013,05:00AM,0.0,rain,1003.81,cloudy,52.03,4,2
2019-02-16,31.25,0.45,0.0002,12:00AM,0.0,none,1014.31,clear-night,36.74,5,2
2019-02-17,29.78,0.65,0.0092,12:00AM,0.0,rain,1016.95,cloudy,34.35,6,2
2019-02-18,20.69,0.53,0.0258,06:00AM,0.0,rain,1022.7,partly-cloudy-night,30.63,0,2
2019-02-19,28.82,0.34,0.0,05:01AM,0.0,none,1036.05,clear-night,32.89,1,2
2019-02-20,24.67,0.95,0.0661,12:00AM,0.54,rain,1025.98,sleet,30.3,2,2
2019-02-21,43.8,0.56,0.0923,01:00AM,0.0,rain,1017.63,clear-night,46.57,3,2
2019-02-22,35.55,0.5,0.0006,10:00PM,0.0,none,1030.36,clear-night,39.21,4,2
2019-02-23,34.4,0.78,0.0041,12:00AM,0.0,rain,1026.27,cloudy,38.15,5,2
2019-02-24,40.18,0.74,0.1716,07:00AM,0.0,rain,996.28,partly-cloudy-night,46.61,6,2
2019-02-25,25.75,0.35,0.0013,11:00AM,0.0,rain,1019.12,clear-night,34.7,0,2
2019-02-26,20.45,0.37,0.0016,06:00AM,0.0,snow,1029.61,clear-night,29.65,1,2
2019-02-27,21.75,0.6,0.0015,11:00PM,0.0,snow,1020.01,cloudy,28.95,2,2
2019-02-28,26.22,0.42,0.0034,03:00AM,0.0,snow,1025.06,clear-night,32.16,3,2
2019-03-01,28.07,0.8,0.0168,01:00PM,0.0,snow,1024.48,cloudy,34.33,4,3
2019-03-02,34.18,0.74,0.0419,05:00AM,0.0,snow,1017.8,cloudy,38.72,5,3
2019-03-03,32.68,0.96,0.0881,10:00PM,0.73,snow,1014.79,snow,32.68,6,3
2019-03-04,28.08,0.51,0.0775,01:00AM,0.0,snow,1013.29,partly-cloudy-night,33.43,0,3
2019-03-05,21.11,0.42,0.0019,01:00PM,0.0,snow,1014.77,clear-night,28.49,1,3
2019-03-06,14.07,0.49,0.0018,04:00AM,0.0,snow,1023.34,partly-cloudy-night,22.64,2,3
2019-03-07,24.92,0.46,0.0013,06:00AM,0.0,snow,1027.28,partly-cloudy-night,29.35,3,3
2019-03-08,35.63,0.57,0.0054,12:00PM,0.0,snow,1024.09,partly-cloudy-night,35.63,4,3
2019-03-09,35.14,0.62,0.003,11:00AM,0.0,rain,1026.8,clear-night,37.72,5,3
2019-03-10,38.88,0.98,0.0946,11:00AM,0.0,rain,1013.51,cloudy,38.88,6,3
2019-03-11,50.37,0.31,0.0001,12:00AM,0.0,none,1016.14,clear-night,50.37,0,3
2019-03-12,33.37,0.42,0.0003,01:00PM,0.0,none,1025.1,clear-night,39.4,1,3
2019-03-13,34.3,0.61,0.0016,05:00PM,0.0,rain,1026.49,partly-cloudy-night,39.42,2,3
2019-03-14,45.21,0.72,0.0,05:01AM,0.0,none,1018.22,partly-cloudy-night,48.45,3,3
2019-03-15,61.48,0.73,0.1669,10:00PM,0.0,rain,1002.89,partly-cloudy-night,61.48,4,3
2019-03-16,37.78,0.39,0.0123,12:00AM,0.0,rain,1018.4,partly-cloudy-night,43.07,5,3
2019-03-17,36.11,0.3,0.0,05:01AM,0.0,none,1021.87,clear-night,41.03,6,3
2019-03-18,41.52,0.39,0.0,05:01AM,0.0,none,1026.04,partly-cloudy-night,41.52,0,3
2019-03-19,41.34,0.42,0.0014,02:00AM,0.0,rain,1029.04,partly-cloudy-night,42.94,1,3
2019-03-20,38.26,0.66,0.0001,04:00AM,0.0,none,1026.12,partly-cloudy-night,43.61,2,3
2019-03-21,37.17,0.88,0.0813,12:00AM,0.39,rain,1008.23,rain,43.15,3,3
2019-03-22,39.16,0.54,0.1578,01:00AM,0.0,rain,997.72,partly-cloudy-night,45.07,4,3
2019-03-23,38.4,0.25,0.0001,05:00AM,0.0,none,1017.8,clear-night,44.37,5,3
2019-03-24,57.44,0.24,0.0,05:01AM,0.0,none,1016.98,partly-cloudy-night,57.44,6,3
2019-03-25,44.17,0.5,0.0001,06:00AM,0.0,none,1018.35,cloudy,46.85,0,3
2019-03-26,40.51,0.18,0.0003,02:00PM,0.0,none,1025.88,clear-night,44.55,1,3
2019-03-27,33.18,0.55,0.001,05:00AM,0.0,none,1033.05,clear-night,37.75,2,3
2019-03-28,40.24,0.75,0.0,05:01AM,0.0,none,1024.36,partly-cloudy-night,43.97,3,3
2019-03-29,54.76,0.69,0.0,05:01AM,0.0,none,1019.16,cloudy,54.76,4,3
2019-03-30,56.68,0.57,0.0002,06:00AM,0.0,none,1012.57,partly-cloudy-night,56.68,5,3
2019-03-31,39.52,0.48,0.0212,01:00PM,0.0,rain,1010.5,partly-cloudy-night,45.45,6,3
2019-04-01,40.58,0.28,0.0,05:01AM,0.0,none,1026.53,clear-night,42.89,0,4
2019-04-02,40.54,0.63,0.0031,11:00PM,0.0,rain,1022.68,cloudy,44.28,1,4
2019-04-03,62.65,0.15,0.0083,03:00AM,0.0,rain,1016.98,clear-night,62.65,2,4
2019-04-04,53.8,0.22,0.0014,12:00PM,0.0,rain,1028.62,clear-night,53.8,3,4
2019-04-05,33.69,0.9,0.0334,11:00PM,1.0,rain,1026.87,rain,38.42,4,4
2019-04-06,59.96,0.48,0.0201,12:00AM,0.0,rain,1021.83,clear-night,59.96,5,4
2019-04-07,55.18,0.67,0.0,05:01AM,0.0,none,1020.13,partly-cloudy-night,55.18,6,4
2019-04-08,71.66,0.47,0.0781,03:00AM,0.0,rain,1005.66,partly-cloudy-night,71.66,0,4
2019-04-09,44.17,0.95,0.0246,07:00PM,0.2,rain,1002.5,cloudy,45.53,1,4
2019-04-10,51.84,0.38,0.0011,02:00PM,0.0,rain,1014.55,clear-night,51.84,2,4
2019-04-11,44.24,0.46,0.0,05:01AM,0.0,none,1025.39,cloudy,46.21,3,4
2019-04-12,59.41,0.89,0.1513,11:00PM,0.54,rain,1020.11,rain,59.41,4,4
2019-04-13,66.02,0.68,0.1411,06:00AM,0.0,rain,1015.89,partly-cloudy-night,66.02,5,4
2019-04-14,59.93,0.92,0.0041,11:00PM,0.0,rain,1004.66,cloudy,59.91,6,4
2019-04-15,42.6,0.5,0.668,05:00AM,0.0,rain,1005.35,partly-cloudy-night,48.53,0,4
2019-04-16,60.14,0.29,0.0015,05:00PM,0.0,rain,1015.21,partly-cloudy-night,60.14,1,4
2019-04-17,50.32,0.48,0.0021,03:00PM,0.0,rain,1021.97,partly-cloudy-night,50.32,2,4
2019-04-18,57.04,0.79,0.0001,06:00AM,0.0,none,1011.69,partly-cloudy-night,57.04,3,4
2019-04-19,63.67,0.84,0.0251,10:00PM,0.0,rain,1007.66,cloudy,63.67,4,4
2019-04-20,56.27,0.74,0.1668,03:00AM,0.0,rain,1010.24,partly-cloudy-night,56.27,5,4
2019-04-21,57.07,0.68,0.0052,05:00AM,0.0,rain,1017.92,partly-cloudy-night,57.07,6,4
2019-04-22,58.04,0.94,0.0786,04:00PM,0.27,rain,1015.63,cloudy,58.04,0,4
2019-04-23,62.27,0.68,0.0013,12:00AM,0.0,rain,1009.69,partly-cloudy-night,62.27,1,4
2019-04-24,65.55,0.37,0.0168,01:00AM,0.0,rain,1009.68,clear-night,65.55,2,4
2019-04-25,52.48,0.79,0.0101,07:00PM,0.21,rain,1013.63,cloudy,52.48,3,4
2019-04-26,57.93,0.96,0.1243,01:00PM,0.78,rain,993.81,rain,57.93,4,4
2019-04-27,54.9,0.41,0.0217,04:00AM,0.0,rain,1008.2,clear-night,54.9,5,4
2019-04-28,46.68,0.69,0.0,05:01AM,0.0,none,1020.75,partly-cloudy-night,49.81,6,4
2019-04-29,46.31,0.57,0.0,05:01AM,0.0,none,1025.81,cloudy,49.8,0,4
2019-04-30,55.7,0.77,0.0259,05:00AM,0.0,rain,1027.46,partly-cloudy-night,55.7,1,4
2019-05-01,50.05,0.93,0.0008,09:00PM,0.0,rain,1025.28,cloudy,50.05,2,5
2019-05-02,55.56,0.8,0.0097,10:00PM,0.21,rain,1021.55,cloudy,55.56,3,5
2019-05-03,53.42,0.95,0.0746,12:00AM,0.0,rain,1015.82,cloudy,53.42,4,5
2019-05-04,59.65,0.87,0.1101,02:00AM,0.0,rain,1010.03,partly-cloudy-night,59.65,5,5
2019-05-05,51.98,0.96,0.1056,08:00PM,1.0,rain,1009.88,rain,51.98,6,5
2019-05-06,57.42,0.68,0.0257,12:00AM,0.0,rain,1018.32,cloudy,57.42,0,5
2019-05-07,62.39,0.77,0.0618,09:00PM,0.0,rain,1018.93,partly-cloudy-night,62.39,1,5
2019-05-08,58.86,0.67,0.0013,02:00AM,0.0,rain,1022.94,clear-night,58.86,2,5
2019-05-09,54.59,0.7,0.0,05:01AM,0.0,none,1024.58,cloudy,54.59,3,5
2019-05-10,70.5,0.7,0.0143,02:00PM,0.0,rain,1013.29,partly-cloudy-night,70.45,4,5
2019-05-11,64.59,0.48,0.0175,04:00AM,0.0,rain,1015.14,cloudy,64.59,5,5
2019-05-12,40.57,0.89,0.1532,02:00PM,0.18,rain,1012.08,cloudy,45.6,6,5
2019-05-13,42.73,0.92,0.1593,06:00PM,0.11,rain,1010.14,cloudy,47.16,0,5
2019-05-14,48.81,0.93,0.0773,08:00PM,0.91,rain,1009.66,rain,48.81,1,5
2019-05-15,61.8,0.58,0.005,12:00AM,0.0,rain,1009.45,partly-cloudy-day,61.8,2,5
2019-05-16,64.55,0.51,0.0117,05:00AM,0.0,rain,1010.88,partly-cloudy-day,64.55,3,5
2019-05-17,74.32,0.56,0.031,10:00PM,0.0,rain,1006.94,partly-cloudy-day,74.32,4,5
2019-05-18,62.88,0.53,0.0003,12:00AM,0.0,none,1016.41,clear-day,62.88,5,5
2019-05-19,71.04,0.8,0.011,08:00AM,0.0,rain,1013.03,partly-cloudy-day,70.55,6,5
2019-05-20,81.55,0.46,0.1401,02:00AM,0.0,rain,1005.84,partly-cloudy-day,81.25,0,5
2019-05-21,68.37,0.26,0.0,05:01AM,0.0,none,1015.81,partly-cloudy-day,68.37,1,5
2019-05-22,68.87,0.38,0.0,05:01AM,0.0,none,1022.61,partly-cloudy-day,68.87,2,5
2019-05-23,65.72,0.87,0.0811,05:00PM,0.0,rain,1012.28,partly-cloudy-day,65.4,3,5
2019-05-24,69.33,0.49,0.0015,12:00AM,0.0,rain,1018.2,partly-cloudy-day,69.33,4,5
2019-05-25,62.08,0.61,0.0026,12:00AM,0.0,rain,1019.52,partly-cloudy-day,62.08,5,5
2019-05-26,71.88,0.84,0.0469,07:00PM,0.1,rain,1011.35,partly-cloudy-day,71.11,6,5
2019-05-27,76.45,0.39,0.0003,12:00AM,0.0,none,1012.03,clear-day,76.45,0,5
2019-05-28,69.22,0.85,0.0581,10:00PM,0.0,rain,1004.85,cloudy,68.65,1,5
2019-05-29,56.59,0.96,0.4723,06:00PM,1.0,rain,1006.42,rain,56.59,2,5
2019-05-30,63.03,0.94,0.3532,07:00PM,1.0,rain,1005.54,rain,62.65,3,5
2019-05-31,75.34,0.53,0.0226,01:00AM,0.0,rain,1008.0,partly-cloudy-day,75.34,4,5
2019-06-01,69.18,0.71,0.0023,12:00AM,0.0,rain,1008.74,partly-cloudy-day,69.18,5,6
2019-06-02,74.33,0.63,0.0729,10:00PM,0.0,rain,1004.45,partly-cloudy-day,74.23,6,6
2019-06-03,67.01,0.3,0.0056,12:00AM,0.0,rain,1015.34,clear-day,67.01,0,6
2019-06-04,69.24,0.37,0.0006,11:00AM,0.0,none,1016.3,partly-cloudy-day,69.24,1,6
2019-06-05,75.41,0.74,0.0003,04:00PM,0.0,none,1007.16,partly-cloudy-day,74.73,2,6
2019-06-06,78.59,0.52,0.0968,01:00AM,0.0,rain,1008.9,partly-cloudy-day,78.59,3,6
2019-06-07,68.94,0.79,0.0004,05:00PM,0.0,rain,1014.48,partly-cloudy-day,68.65,4,6
2019-06-08,69.69,0.42,0.0001,01:00AM,0.0,none,1022.71,clear-day,69.69,5,6
2019-06-09,68.74,0.38,0.0,05:01AM,0.0,none,1025.08,clear-day,68.74,6,6
2019-06-10,68.58,0.97,0.1024,03:00PM,0.52,rain,1012.98,rain,67.57,0,6
2019-06-11,74.15,0.31,0.1434,04:00AM,0.0,rain,1015.95,clear-day,74.15,1,6
2019-06-12,65.97,0.54,0.0,05:01AM,0.0,none,1020.44,partly-cloudy-day,65.97,2,6
2019-06-13,64.19,0.76,0.1757,10:00AM,0.0,rain,1007.51,cloudy,64.19,3,6
2019-06-14,73.54,0.34,0.0217,12:00AM,0.0,rain,1014.65,clear-day,73.54,4,6
2019-06-15,76.77,0.44,0.0063,12:00AM,0.0,rain,1015.12,partly-cloudy-day,76.77,5,6
2019-06-16,75.56,0.77,0.0092,08:00PM,0.13,rain,1009.56,partly-cloudy-day,74.75,6,6
2019-06-17,73.02,0.77,0.0037,02:00AM,0.0,rain,1015.3,partly-cloudy-day,72.47,0,6
