date,sales,closed,temp_very_cold,temp_cold,temp_warm,temp_hot,temp_very_hot,precip_while_open,sunday_three_day,sales_trend,day_cluster_0_X_month_cluster_0,day_cluster_0_X_month_cluster_1,day_cluster_0_X_month_cluster_2,day_cluster_1_X_month_cluster_0,day_cluster_1_X_month_cluster_1,day_cluster_1_X_month_cluster_2,day_cluster_2_X_month_cluster_0,day_cluster_2_X_month_cluster_1,day_cluster_2_X_month_cluster_2,day_cluster_3_X_month_cluster_0,day_cluster_3_X_month_cluster_1,day_cluster_3_X_month_cluster_2,day_cluster_4_X_month_cluster_0,day_cluster_4_X_month_cluster_1,day_cluster_4_X_month_cluster_2,day_cluster_5_X_month_cluster_0,day_cluster_5_X_month_cluster_1,day_cluster_5_X_month_cluster_2,day_cluster_6_X_month_cluster_0,day_cluster_6_X_month_cluster_1,day_cluster_6_X_month_cluster_2,temp_very_cold_X_outside,temp_cold_X_outside,temp_warm_X_outside,temp_hot_X_outside,temp_very_hot_X_outside
2017-08-25,20794.34,0,0.0,0.0,0.0,0.0,1.0,0,0,7118.049999999814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-26,19556.75,0,0.0,0.0,0.0,0.0,1.0,0,0,1320.1899999998277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-27,20214.07,0,0.0,0.0,0.0,0.0,1.0,0,0,912.9299999998184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-28,19474.14,0,0.0,0.0,0.0,1.0,0.0,0,0,1577.4099999999162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-08-29,12263.19,0,0.0,0.0,0.0,1.0,0.0,0,0,-2956.8900000001304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-30,19401.14,0,0.0,0.0,0.0,0.0,1.0,0,0,-5649.420000000158,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-31,18963.38,0,0.0,0.0,0.0,0.0,1.0,0,0,-3197.880000000121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-01,20902.56,0,0.0,0.0,0.0,1.0,0.0,0,0,216.65000000002328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-09-02,15546.439999999995,0,0.0,0.0,0.0,1.0,0.0,1,0,-4711.520000000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-09-04,19093.88,0,0.0,0.0,0.0,0.0,1.0,0,0,-7519.699999999953,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-05,15330.969999999998,0,0.0,0.0,0.0,0.0,1.0,1,0,-12774.979999999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-06,19011.01,0,0.0,0.0,0.0,1.0,0.0,1,0,-6235.759999999893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-09-07,17132.96,0,0.0,0.0,0.0,1.0,0.0,0,0,-3913.819999999949,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-09-08,20744.69,0,0.0,0.0,0.0,1.0,0.0,0,0,-3784.140000000014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-09-10,19838.99,0,0.0,0.0,0.0,1.0,0.0,0,0,-8112.050000000047,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-09-11,16540.239999999998,0,0.0,0.0,0.0,1.0,0.0,0,0,-8076.479999999981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-09-12,19495.39,0,0.0,0.0,0.0,0.0,1.0,0,0,-6373.869999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-13,16051.940000000002,0,0.0,0.0,0.0,0.0,1.0,0,0,-3191.8799999998882,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-14,18948.97,0,0.0,0.0,0.0,0.0,1.0,0,0,-1953.5399999999208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-16,22973.97,0,0.0,0.0,0.0,0.0,1.0,0,0,258.6300000001211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-17,18674.45,0,0.0,0.0,0.0,0.0,1.0,0,0,-1259.089999999851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-18,15380.44,0,0.0,0.0,0.0,0.0,1.0,0,0,-4595.329999999958,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-19,13013.17,0,0.0,0.0,0.0,0.0,1.0,0,0,-5603.019999999902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2017-09-20,17127.5,0,0.0,0.0,0.0,0.0,1.0,0,0,-4421.10999999987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-21,17543.5,0,0.0,0.0,0.0,0.0,1.0,0,0,-4109.789999999921,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-22,23849.97,0,0.0,0.0,0.0,0.0,1.0,0,0,2835.100000000093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-23,22119.18999999999,0,0.0,0.0,0.0,0.0,1.0,0,0,1837.6900000000605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-24,21105.07,0,0.0,0.0,0.0,0.0,1.0,0,0,4487.489999999991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-25,16621.97,0,0.0,0.0,0.0,0.0,1.0,0,0,5296.170000000042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-26,15122.889999999998,0,0.0,0.0,0.0,0.0,1.0,0,0,6883.260000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-27,15899.96,0,0.0,0.0,0.0,0.0,1.0,0,0,1814.2099999999627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-09-28,17033.1,0,0.0,0.0,0.0,1.0,0.0,0,0,4329.499999999884,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-09-29,21847.5,0,0.0,0.0,0.0,1.0,0.0,0,0,-763.4700000000885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-09-30,21802.44,0,0.0,0.0,0.0,1.0,0.0,0,0,-3524.6400000001304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-01,18929.99,0,0.0,0.0,0.0,1.0,0.0,0,0,-2367.1199999999953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-02,14954.55,0,0.0,0.0,0.0,1.0,0.0,0,0,-4599.939999999944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-03,17632.16,0,0.0,0.0,0.0,1.0,0.0,0,0,-2567.3099999999395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-04,16200.509999999998,0,0.0,0.0,0.0,1.0,0.0,0,0,-2374.9799999999814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-05,19582.61,0,0.0,0.0,0.0,0.0,1.0,1,0,4184.840000000084,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-10-06,21679.16,0,0.0,0.0,0.0,0.0,1.0,0,0,5136.6900000000605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-10-07,20741.32,0,0.0,0.0,0.0,0.0,1.0,0,0,8218.740000000107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-10-08,19543.23,0,0.0,0.0,0.0,0.0,1.0,0,1,2084.1600000000326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-10-09,11963.9,0,0.0,0.0,0.0,0.0,1.0,0,0,1361.6900000000605,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-10-11,16162.21,0,0.0,0.0,0.0,1.0,0.0,1,0,-1889.5699999999488,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-12,16489.37,0,0.0,0.0,0.0,1.0,0.0,0,0,-537.1399999998976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-13,21280.36,0,0.0,0.0,0.0,1.0,0.0,0,0,166.81000000005588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-14,22069.9,0,0.0,0.0,0.0,1.0,0.0,0,0,156.04000000003725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-15,19150.73,0,0.0,0.0,0.0,0.0,1.0,0,0,-2155.519999999902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-10-16,13282.99,0,0.0,0.0,0.0,1.0,0.0,0,0,-8353.719999999856,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-10-17,12756.3,0,0.0,0.0,0.0,1.0,0.0,0,0,-13402.329999999842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2017-10-18,16604.629999999994,0,0.0,0.0,0.0,1.0,0.0,0,0,-10889.669999999809,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-19,18486.050000000007,0,0.0,0.0,0.0,1.0,0.0,0,0,-4434.439999999711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-20,20765.46,0,0.0,0.0,0.0,1.0,0.0,0,0,-1422.2699999997858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-21,24289.719999999994,0,0.0,0.0,0.0,1.0,0.0,0,0,3165.440000000177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-22,19438.08,0,0.0,0.0,0.0,1.0,0.0,0,0,1961.2300000000978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-23,18651.8,0,0.0,0.0,0.0,1.0,0.0,0,0,2429.0400000001537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-24,13815.61,0,0.0,0.0,0.0,1.0,0.0,0,0,4343.130000000121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2017-10-25,16344.68,0,0.0,0.0,0.0,1.0,0.0,0,0,1652.5600000001723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-26,18960.79,0,0.0,0.0,0.0,1.0,0.0,0,0,885.770000000135,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-10-27,18441.58,0,0.0,0.0,0.0,1.0,0.0,0,0,-3547.8299999998417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-28,23789.599999999995,0,0.0,0.0,0.0,1.0,0.0,0,0,-2820.4099999997998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-10-29,13739.55,0,0.0,0.0,0.0,1.0,0.0,1,0,-8008.539999999688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-10-30,13910.509999999998,0,0.0,0.0,1.0,0.0,0.0,0,0,-10747.359999999753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-10-31,12840.32,0,0.0,0.0,1.0,0.0,0.0,0,0,-11405.89999999979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-01,17228.12,0,0.0,0.0,0.0,1.0,0.0,0,0,-8347.379999999888,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-02,16444.199999999993,0,0.0,0.0,0.0,1.0,0.0,0,0,-9196.550000000047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-11-03,21446.5,0,0.0,0.0,0.0,1.0,0.0,0,0,-8700.900000000023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-11-04,17404.57,0,0.0,0.0,1.0,0.0,0.0,0,0,-15386.480000000098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-05,15677.17,0,0.0,0.0,0.0,1.0,0.0,0,0,-15998.370000000112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-06,14282.8,0,0.0,0.0,0.0,1.0,0.0,0,0,-15457.740000000107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-07,12713.13,0,0.0,0.0,1.0,0.0,0.0,1,0,-14523.810000000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2017-11-08,13101.01,0,0.0,0.0,1.0,0.0,0.0,0,0,-19264.16000000015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-09,16285.379999999996,0,0.0,0.0,1.0,0.0,0.0,0,0,-16432.330000000075,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-10,17368.440000000002,0,1.0,0.0,0.0,0.0,0.0,0,0,-19040.44000000012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-11,15200.3,0,0.0,1.0,0.0,0.0,0.0,0,0,-21533.570000000065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-12,14552.36,0,0.0,0.0,1.0,0.0,0.0,0,0,-24356.13000000012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-13,13097.0,0,0.0,0.0,1.0,0.0,0.0,0,0,-25932.67000000016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-14,14153.13,0,0.0,0.0,1.0,0.0,0.0,0,0,-22902.080000000133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2017-11-16,16831.98,0,0.0,0.0,1.0,0.0,0.0,0,0,-12910.870000000112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-17,16040.229999999998,0,0.0,0.0,1.0,0.0,0.0,0,0,-13948.4200000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-18,19809.02,0,0.0,0.0,1.0,0.0,0.0,1,0,-11950.26000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-19,16132.04,0,0.0,0.0,1.0,0.0,0.0,0,0,-13015.200000000012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-20,14078.5,0,0.0,0.0,1.0,0.0,0.0,0,0,-12974.160000000033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-21,16669.8,0,0.0,0.0,1.0,0.0,0.0,0,0,-11621.179999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2017-11-22,15824.55,0,0.0,1.0,0.0,0.0,0.0,0,0,-10237.110000000044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-23,0.0,1,0.0,1.0,0.0,0.0,0.0,0,0,-32437.900000000023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-26,12832.36,0,0.0,0.0,1.0,0.0,0.0,0,0,-36705.080000000016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-27,12281.51,0,0.0,0.0,1.0,0.0,0.0,0,0,-43972.640000000014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-28,15149.48,0,0.0,0.0,1.0,0.0,0.0,0,0,-45429.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2017-11-29,14774.669999999998,0,0.0,0.0,1.0,0.0,0.0,0,0,-42409.890000000014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-11-30,14446.5,0,0.0,0.0,1.0,0.0,0.0,1,0,-44133.07000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-01,15761.27,0,0.0,0.0,1.0,0.0,0.0,0,0,-38497.81999999995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-02,17556.11,0,0.0,0.0,1.0,0.0,0.0,0,0,-16200.419999999984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-03,15075.48,0,0.0,0.0,1.0,0.0,0.0,0,0,-12982.01000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-04,19433.48,0,0.0,0.0,1.0,0.0,0.0,0,0,-6713.48000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-05,13039.21,0,0.0,0.0,0.0,1.0,0.0,1,0,-6307.160000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2017-12-06,12937.31,0,0.0,1.0,0.0,0.0,0.0,0,0,-11149.440000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-07,19497.05,0,0.0,0.0,1.0,0.0,0.0,0,0,286.13999999995576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-08,18926.06,0,0.0,1.0,0.0,0.0,0.0,0,0,1513.3099999999395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-09,15644.28,0,0.0,1.0,0.0,0.0,0.0,0,0,-770.8099999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-10,14265.0,0,0.0,1.0,0.0,0.0,0.0,0,0,-1454.0999999999767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-12,13767.97,0,0.0,1.0,0.0,0.0,0.0,0,0,-2992.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2017-12-13,13246.48,0,1.0,0.0,0.0,0.0,0.0,0,0,-2626.4100000000326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-14,12647.89,0,1.0,0.0,0.0,0.0,0.0,0,0,1162.2299999999814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-15,14550.3,0,0.0,1.0,0.0,0.0,0.0,0,0,-1580.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-17,18217.0,0,0.0,1.0,0.0,0.0,0.0,0,0,-1164.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-18,13820.6,0,0.0,0.0,1.0,0.0,0.0,0,0,-1802.3800000000629,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-19,15659.839999999995,0,0.0,0.0,1.0,0.0,0.0,0,0,-1847.5400000000955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
2017-12-20,18482.14,0,0.0,1.0,0.0,0.0,0.0,0,0,-864.3400000000256,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-21,14255.11,0,0.0,1.0,0.0,0.0,0.0,0,0,389.4400000000023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-22,14888.14,0,0.0,0.0,1.0,0.0,0.0,0,0,189.10999999998603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-23,14996.86,0,0.0,0.0,1.0,0.0,0.0,0,0,-296.070000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-24,0.0,1,0.0,1.0,0.0,0.0,0.0,1,1,-18039.21000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-25,0.0,1,1.0,0.0,0.0,0.0,0.0,0,0,-35432.609999999986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-26,13796.17,0,0.0,1.0,0.0,0.0,0.0,0,0,-38967.69999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2017-12-27,13399.65,0,1.0,0.0,0.0,0.0,0.0,0,0,-27218.209999999963,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-28,17199.480000000003,0,1.0,0.0,0.0,0.0,0.0,0,0,-21065.969999999972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-29,16439.64,0,1.0,0.0,0.0,0.0,0.0,0,0,-11986.959999999963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-12-30,14915.91,0,1.0,0.0,0.0,0.0,0.0,0,0,-11085.349999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
2017-12-31,15399.589999999998,0,1.0,0.0,0.0,0.0,0.0,0,1,3618.070000000065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2018-01-02,11791.75,0,1.0,0.0,0.0,0.0,0.0,0,0,17633.120000000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2018-01-03,12052.11,0,0.0,1.0,0.0,0.0,0.0,0,0,15952.340000000026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
2018-01-05,16431.14,0,1.0,0.0,0.0,0.0,0.0,0,0,1427.7200000000303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
